ValueDate,Volts
2026-02-28T00:00:00+00:00,32.99
2026-02-28T00:05:00+00:00,32.876
2026-02-28T00:10:00+00:00,32.782
2026-02-28T00:15:00+00:00,32.7
2026-02-28T00:20:00+00:00,32.7
2026-02-28T00:25:00+00:00,32.764
2026-02-28T00:30:00+00:00,32.773
2026-02-28T00:35:00+00:00,32.668
2026-02-28T00:40:00+00:00,32.68
2026-02-28T00:45:00+00:00,32.7
2026-02-28T00:50:00+00:00,32.683
2026-02-28T00:55:00+00:00,32.668
2026-02-28T01:00:00+00:00,32.666
2026-02-28T01:05:00+00:00,32.856
2026-02-28T01:10:00+00:00,33.012
2026-02-28T01:15:00+00:00,33.036
2026-02-28T01:20:00+00:00,33.104
2026-02-28T01:25:00+00:00,33.162
2026-02-28T01:30:00+00:00,33.199
2026-02-28T01:35:00+00:00,33.158
2026-02-28T01:40:00+00:00,33.176
2026-02-28T01:45:00+00:00,33.177
2026-02-28T01:50:00+00:00,33.213
2026-02-28T01:55:00+00:00,33.276
2026-02-28T02:00:00+00:00,32.947
2026-02-28T02:05:00+00:00,32.86
2026-02-28T02:10:00+00:00,32.859
2026-02-28T02:15:00+00:00,32.884
2026-02-28T02:20:00+00:00,32.858
2026-02-28T02:25:00+00:00,32.886
2026-02-28T02:30:00+00:00,32.93
2026-02-28T02:35:00+00:00,32.978
2026-02-28T02:40:00+00:00,32.974
2026-02-28T02:45:00+00:00,32.984
2026-02-28T02:50:00+00:00,33.011
2026-02-28T02:55:00+00:00,33.062
2026-02-28T03:00:00+00:00,33.061
2026-02-28T03:05:00+00:00,33.04
2026-02-28T03:10:00+00:00,33.0
2026-02-28T03:15:00+00:00,33.018
2026-02-28T03:20:00+00:00,33.02
2026-02-28T03:25:00+00:00,33.042
2026-02-28T03:30:00+00:00,33.066
2026-02-28T03:35:00+00:00,33.044
2026-02-28T03:40:00+00:00,33.04
2026-02-28T03:45:00+00:00,33.088
2026-02-28T03:50:00+00:00,33.1
2026-02-28T03:55:00+00:00,33.1
2026-02-28T04:00:00+00:00,33.103
2026-02-28T04:05:00+00:00,33.04
2026-02-28T04:10:00+00:00,33.045
2026-02-28T04:15:00+00:00,33.094
2026-02-28T04:20:00+00:00,33.098
2026-02-28T04:25:00+00:00,33.1
2026-02-28T04:30:00+00:00,33.131
2026-02-28T04:35:00+00:00,33.129
2026-02-28T04:40:00+00:00,33.15
2026-02-28T04:45:00+00:00,33.15
2026-02-28T04:50:00+00:00,33.136
2026-02-28T04:55:00+00:00,33.148
2026-02-28T05:00:00+00:00,33.12
2026-02-28T05:05:00+00:00,33.056
2026-02-28T05:10:00+00:00,33.069
2026-02-28T05:15:00+00:00,33.1
2026-02-28T05:20:00+00:00,33.1
2026-02-28T05:25:00+00:00,33.1
2026-02-28T05:30:00+00:00,33.1
2026-02-28T05:35:00+00:00,33.1
2026-02-28T05:40:00+00:00,33.1
2026-02-28T05:45:00+00:00,33.088
2026-02-28T05:50:00+00:00,33.042
2026-02-28T05:55:00+00:00,33.012
2026-02-28T06:00:00+00:00,33.01
2026-02-28T06:05:00+00:00,32.987
2026-02-28T06:10:00+00:00,32.951
2026-02-28T06:15:00+00:00,32.911
2026-02-28T06:20:00+00:00,32.906
2026-02-28T06:25:00+00:00,32.9
2026-02-28T06:30:00+00:00,32.9
2026-02-28T06:35:00+00:00,32.893
2026-02-28T06:40:00+00:00,32.877
2026-02-28T06:45:00+00:00,32.994
2026-02-28T06:50:00+00:00,33.0
2026-02-28T06:55:00+00:00,32.986
2026-02-28T07:00:00+00:00,32.992
2026-02-28T07:05:00+00:00,32.89
2026-02-28T07:10:00+00:00,32.894
2026-02-28T07:15:00+00:00,32.888
2026-02-28T07:20:00+00:00,32.824
2026-02-28T07:25:00+00:00,32.804
2026-02-28T07:30:00+00:00,32.786
2026-02-28T07:35:00+00:00,32.87
2026-02-28T07:40:00+00:00,32.915
2026-02-28T07:45:00+00:00,32.844
2026-02-28T07:50:00+00:00,32.802
2026-02-28T07:55:00+00:00,32.718
2026-02-28T08:00:00+00:00,32.689
2026-02-28T08:05:00+00:00,32.716
2026-02-28T08:10:00+00:00,32.698
2026-02-28T08:15:00+00:00,32.85
2026-02-28T08:20:00+00:00,32.98
2026-02-28T08:25:00+00:00,32.968
2026-02-28T08:30:00+00:00,32.932
2026-02-28T08:35:00+00:00,32.952
2026-02-28T08:40:00+00:00,32.982
2026-02-28T08:45:00+00:00,32.969
2026-02-28T08:50:00+00:00,32.949
2026-02-28T08:55:00+00:00,32.921
2026-02-28T09:00:00+00:00,33.004
2026-02-28T09:05:00+00:00,33.066
2026-02-28T09:10:00+00:00,33.026
2026-02-28T09:15:00+00:00,32.996
2026-02-28T09:20:00+00:00,33.0
2026-02-28T09:25:00+00:00,32.968
2026-02-28T09:30:00+00:00,32.962
2026-02-28T09:35:00+00:00,32.985
2026-02-28T09:40:00+00:00,32.997
2026-02-28T09:45:00+00:00,32.968
2026-02-28T09:50:00+00:00,32.927
2026-02-28T09:55:00+00:00,32.993
2026-02-28T10:00:00+00:00,33.046
2026-02-28T10:05:00+00:00,33.106
2026-02-28T10:10:00+00:00,33.088
2026-02-28T10:15:00+00:00,33.055
2026-02-28T10:20:00+00:00,32.999
2026-02-28T10:25:00+00:00,32.994
2026-02-28T10:30:00+00:00,33.001
2026-02-28T10:35:00+00:00,32.982
2026-02-28T10:40:00+00:00,33.0
2026-02-28T10:45:00+00:00,33.006
2026-02-28T10:50:00+00:00,33.014
2026-02-28T10:55:00+00:00,33.028
2026-02-28T11:00:00+00:00,33.022
2026-02-28T11:05:00+00:00,32.992
2026-02-28T11:10:00+00:00,32.923
2026-02-28T11:15:00+00:00,32.824
2026-02-28T11:20:00+00:00,32.803
2026-02-28T11:25:00+00:00,32.839
2026-02-28T11:30:00+00:00,32.846
2026-02-28T11:35:00+00:00,32.852
2026-02-28T11:40:00+00:00,32.846
2026-02-28T11:45:00+00:00,32.867
2026-02-28T11:50:00+00:00,32.878
2026-02-28T11:55:00+00:00,32.886
2026-02-28T12:00:00+00:00,32.896
2026-02-28T12:05:00+00:00,32.818
2026-02-28T12:10:00+00:00,32.89
2026-02-28T12:15:00+00:00,32.907
2026-02-28T12:20:00+00:00,32.912
2026-02-28T12:25:00+00:00,32.911
2026-02-28T12:30:00+00:00,32.925
2026-02-28T12:35:00+00:00,32.908
2026-02-28T12:40:00+00:00,32.969
2026-02-28T12:45:00+00:00,32.966
2026-02-28T12:50:00+00:00,32.924
2026-02-28T12:55:00+00:00,32.907
2026-02-28T13:00:00+00:00,32.917
2026-02-28T13:05:00+00:00,32.978
2026-02-28T13:10:00+00:00,33.104
2026-02-28T13:15:00+00:00,33.158
2026-02-28T13:20:00+00:00,33.128
2026-02-28T13:25:00+00:00,33.129
2026-02-28T13:30:00+00:00,33.067
2026-02-28T13:35:00+00:00,33.056
2026-02-28T13:40:00+00:00,33.088
2026-02-28T13:45:00+00:00,33.138
2026-02-28T13:50:00+00:00,33.133
2026-02-28T13:55:00+00:00,33.131
2026-02-28T14:00:00+00:00,33.186
2026-02-28T14:05:00+00:00,33.192
2026-02-28T14:10:00+00:00,33.177
2026-02-28T14:15:00+00:00,33.184
2026-02-28T14:20:00+00:00,33.158
2026-02-28T14:25:00+00:00,33.207
2026-02-28T14:30:00+00:00,33.231
2026-02-28T14:35:00+00:00,33.199
2026-02-28T14:40:00+00:00,33.191
2026-02-28T14:45:00+00:00,33.214
2026-02-28T14:50:00+00:00,33.218
2026-02-28T14:55:00+00:00,33.222
2026-02-28T15:00:00+00:00,33.222
2026-02-28T15:05:00+00:00,33.232
2026-02-28T15:10:00+00:00,33.259
2026-02-28T15:15:00+00:00,33.282
2026-02-28T15:20:00+00:00,33.254
2026-02-28T15:25:00+00:00,33.285
2026-02-28T15:30:00+00:00,33.3
2026-02-28T15:35:00+00:00,33.122
2026-02-28T15:40:00+00:00,32.936
2026-02-28T15:45:00+00:00,32.908
2026-02-28T15:50:00+00:00,32.804
2026-02-28T15:55:00+00:00,32.714
2026-02-28T16:00:00+00:00,32.707
2026-02-28T16:05:00+00:00,32.793
2026-02-28T16:10:00+00:00,32.768
2026-02-28T16:15:00+00:00,32.743
2026-02-28T16:20:00+00:00,32.708
2026-02-28T16:25:00+00:00,32.7
2026-02-28T16:30:00+00:00,32.726
2026-02-28T16:35:00+00:00,32.745
2026-02-28T16:40:00+00:00,32.729
2026-02-28T16:45:00+00:00,32.708
2026-02-28T16:50:00+00:00,32.888
2026-02-28T16:55:00+00:00,33.077
2026-02-28T17:00:00+00:00,33.007
2026-02-28T17:05:00+00:00,33.002
2026-02-28T17:10:00+00:00,32.88
2026-02-28T17:15:00+00:00,32.74
2026-02-28T17:20:00+00:00,32.731
2026-02-28T17:25:00+00:00,33.016
2026-02-28T17:30:00+00:00,33.1
2026-02-28T17:35:00+00:00,33.19
2026-02-28T17:40:00+00:00,33.111
2026-02-28T17:45:00+00:00,33.114
2026-02-28T17:50:00+00:00,33.091
2026-02-28T17:55:00+00:00,33.076
2026-02-28T18:00:00+00:00,33.073
2026-02-28T18:05:00+00:00,33.085
2026-02-28T18:10:00+00:00,33.146
2026-02-28T18:15:00+00:00,33.118
2026-02-28T18:20:00+00:00,33.058
2026-02-28T18:25:00+00:00,33.042
2026-02-28T18:30:00+00:00,33.05
2026-02-28T18:35:00+00:00,33.008
2026-02-28T18:40:00+00:00,33.018
2026-02-28T18:45:00+00:00,32.938
2026-02-28T18:50:00+00:00,32.915
2026-02-28T18:55:00+00:00,32.971
2026-02-28T19:00:00+00:00,33.032
2026-02-28T19:05:00+00:00,32.988
2026-02-28T19:10:00+00:00,32.964
2026-02-28T19:15:00+00:00,32.997
2026-02-28T19:20:00+00:00,32.944
2026-02-28T19:25:00+00:00,32.956
2026-02-28T19:30:00+00:00,32.985
2026-02-28T19:35:00+00:00,32.987
2026-02-28T19:40:00+00:00,33.02
2026-02-28T19:45:00+00:00,33.043
2026-02-28T19:50:00+00:00,33.028
2026-02-28T19:55:00+00:00,33.056
2026-02-28T20:00:00+00:00,33.181
2026-02-28T20:05:00+00:00,33.157
2026-02-28T20:10:00+00:00,33.163
2026-02-28T20:15:00+00:00,33.204
2026-02-28T20:20:00+00:00,33.222
2026-02-28T20:25:00+00:00,33.132
2026-02-28T20:30:00+00:00,32.933
2026-02-28T20:35:00+00:00,32.933
2026-02-28T20:40:00+00:00,32.888
2026-02-28T20:45:00+00:00,32.937
2026-02-28T20:50:00+00:00,32.968
2026-02-28T20:55:00+00:00,32.98
2026-02-28T21:00:00+00:00,32.933
2026-02-28T21:05:00+00:00,32.918
2026-02-28T21:10:00+00:00,32.975
2026-02-28T21:15:00+00:00,33.025
2026-02-28T21:20:00+00:00,33.053
2026-02-28T21:25:00+00:00,33.034
2026-02-28T21:30:00+00:00,33.089
2026-02-28T21:35:00+00:00,33.102
2026-02-28T21:40:00+00:00,33.137
2026-02-28T21:45:00+00:00,33.18
2026-02-28T21:50:00+00:00,33.029
2026-02-28T21:55:00+00:00,33.019
2026-02-28T22:00:00+00:00,33.093
2026-02-28T22:05:00+00:00,33.114
2026-02-28T22:10:00+00:00,33.178
2026-02-28T22:15:00+00:00,33.209
2026-02-28T22:20:00+00:00,33.158
2026-02-28T22:25:00+00:00,33.158
2026-02-28T22:30:00+00:00,33.17
2026-02-28T22:35:00+00:00,33.151
2026-02-28T22:40:00+00:00,33.197
2026-02-28T22:45:00+00:00,33.224
2026-02-28T22:50:00+00:00,33.153
2026-02-28T22:55:00+00:00,32.982
2026-02-28T23:00:00+00:00,32.851
2026-02-28T23:05:00+00:00,32.803
2026-02-28T23:10:00+00:00,32.805
2026-02-28T23:15:00+00:00,32.885
2026-02-28T23:20:00+00:00,32.918
2026-02-28T23:25:00+00:00,32.901
2026-02-28T23:30:00+00:00,32.921
2026-02-28T23:35:00+00:00,32.846
2026-02-28T23:40:00+00:00,32.789
2026-02-28T23:45:00+00:00,32.808
2026-02-28T23:50:00+00:00,32.832
2026-02-28T23:55:00+00:00,32.835
2026-03-01T00:00:00+00:00,32.944
2026-03-01T00:05:00+00:00,32.822
2026-03-01T00:10:00+00:00,32.794
2026-03-01T00:15:00+00:00,32.755
2026-03-01T00:20:00+00:00,32.758
2026-03-01T00:25:00+00:00,32.77
2026-03-01T00:30:00+00:00,32.794
2026-03-01T00:35:00+00:00,32.7
2026-03-01T00:40:00+00:00,32.985
2026-03-01T00:45:00+00:00,32.989
2026-03-01T00:50:00+00:00,33.052
2026-03-01T00:55:00+00:00,33.196
2026-03-01T01:00:00+00:00,32.94
2026-03-01T01:05:00+00:00,32.876
2026-03-01T01:10:00+00:00,32.88
2026-03-01T01:15:00+00:00,32.956
2026-03-01T01:20:00+00:00,32.999
2026-03-01T01:25:00+00:00,32.989
2026-03-01T01:30:00+00:00,32.987
2026-03-01T01:35:00+00:00,32.958
2026-03-01T01:40:00+00:00,32.9
2026-03-01T01:45:00+00:00,32.9
2026-03-01T01:50:00+00:00,32.917
2026-03-01T01:55:00+00:00,32.903
2026-03-01T02:00:00+00:00,33.016
2026-03-01T02:05:00+00:00,32.974
2026-03-01T02:10:00+00:00,32.99
2026-03-01T02:15:00+00:00,33.025
2026-03-01T02:20:00+00:00,33.067
2026-03-01T02:25:00+00:00,33.075
2026-03-01T02:30:00+00:00,33.122
2026-03-01T02:35:00+00:00,33.196
2026-03-01T02:40:00+00:00,33.2
2026-03-01T02:45:00+00:00,33.156
2026-03-01T02:50:00+00:00,32.805
2026-03-01T02:55:00+00:00,32.802
2026-03-01T03:00:00+00:00,32.875
2026-03-01T03:05:00+00:00,32.83
2026-03-01T03:10:00+00:00,32.808
2026-03-01T03:15:00+00:00,32.883
2026-03-01T03:20:00+00:00,32.924
2026-03-01T03:25:00+00:00,32.998
2026-03-01T03:30:00+00:00,33.01
2026-03-01T03:35:00+00:00,32.914
2026-03-01T03:40:00+00:00,32.882
2026-03-01T03:45:00+00:00,32.9
2026-03-01T03:50:00+00:00,32.917
2026-03-01T03:55:00+00:00,32.964
2026-03-01T04:00:00+00:00,32.958
2026-03-01T04:05:00+00:00,32.944
2026-03-01T04:10:00+00:00,32.926
2026-03-01T04:15:00+00:00,32.933
2026-03-01T04:20:00+00:00,32.938
2026-03-01T04:25:00+00:00,32.949
2026-03-01T04:30:00+00:00,32.95
2026-03-01T04:35:00+00:00,32.974
2026-03-01T04:40:00+00:00,32.95
2026-03-01T04:45:00+00:00,32.96
2026-03-01T04:50:00+00:00,32.94
2026-03-01T04:55:00+00:00,32.899
2026-03-01T05:00:00+00:00,32.914
2026-03-01T05:05:00+00:00,33.026
2026-03-01T05:10:00+00:00,33.104
2026-03-01T05:15:00+00:00,33.11
2026-03-01T05:20:00+00:00,33.192
2026-03-01T05:25:00+00:00,33.123
2026-03-01T05:30:00+00:00,33.062
2026-03-01T05:35:00+00:00,33.03
2026-03-01T05:40:00+00:00,32.976
2026-03-01T05:45:00+00:00,32.975
2026-03-01T05:50:00+00:00,32.982
2026-03-01T05:55:00+00:00,32.979
2026-03-01T06:00:00+00:00,33.008
2026-03-01T06:05:00+00:00,32.88
2026-03-01T06:10:00+00:00,32.777
2026-03-01T06:15:00+00:00,32.786
2026-03-01T06:20:00+00:00,32.787
2026-03-01T06:25:00+00:00,32.778
2026-03-01T06:30:00+00:00,32.772
2026-03-01T06:35:00+00:00,32.734
2026-03-01T06:40:00+00:00,32.7
2026-03-01T06:45:00+00:00,32.7
2026-03-01T06:50:00+00:00,32.685
2026-03-01T06:55:00+00:00,32.802
2026-03-01T07:00:00+00:00,32.952
2026-03-01T07:05:00+00:00,32.936
2026-03-01T07:10:00+00:00,32.854
2026-03-01T07:15:00+00:00,32.849
2026-03-01T07:20:00+00:00,32.796
2026-03-01T07:25:00+00:00,32.823
2026-03-01T07:30:00+00:00,32.805
2026-03-01T07:35:00+00:00,32.826
2026-03-01T07:40:00+00:00,32.804
2026-03-01T07:45:00+00:00,32.829
2026-03-01T07:50:00+00:00,32.754
2026-03-01T07:55:00+00:00,32.73
2026-03-01T08:00:00+00:00,32.823
2026-03-01T08:05:00+00:00,32.772
2026-03-01T08:10:00+00:00,32.711
2026-03-01T08:15:00+00:00,32.828
2026-03-01T08:20:00+00:00,33.088
2026-03-01T08:25:00+00:00,33.112
2026-03-01T08:30:00+00:00,33.136
2026-03-01T08:35:00+00:00,33.226
2026-03-01T08:40:00+00:00,33.238
2026-03-01T08:45:00+00:00,33.226
2026-03-01T08:50:00+00:00,33.234
2026-03-01T08:55:00+00:00,33.228
2026-03-01T09:00:00+00:00,33.171
2026-03-01T09:05:00+00:00,33.045
2026-03-01T09:10:00+00:00,33.072
2026-03-01T09:15:00+00:00,33.106
2026-03-01T09:20:00+00:00,33.096
2026-03-01T09:25:00+00:00,33.043
2026-03-01T09:30:00+00:00,33.05
2026-03-01T09:35:00+00:00,33.061
2026-03-01T09:40:00+00:00,33.086
2026-03-01T09:45:00+00:00,33.067
2026-03-01T09:50:00+00:00,33.03
2026-03-01T09:55:00+00:00,32.988
2026-03-01T10:00:00+00:00,33.072
2026-03-01T10:05:00+00:00,33.054
2026-03-01T10:10:00+00:00,33.03
2026-03-01T10:15:00+00:00,33.062
2026-03-01T10:20:00+00:00,33.024
2026-03-01T10:25:00+00:00,33.032
2026-03-01T10:30:00+00:00,33.059
2026-03-01T10:35:00+00:00,32.993
2026-03-01T10:40:00+00:00,32.986
2026-03-01T10:45:00+00:00,32.982
2026-03-01T10:50:00+00:00,32.988
2026-03-01T10:55:00+00:00,32.992
2026-03-01T11:00:00+00:00,32.956
2026-03-01T11:05:00+00:00,32.954
2026-03-01T11:10:00+00:00,32.923
2026-03-01T11:15:00+00:00,32.91
2026-03-01T11:20:00+00:00,32.915
2026-03-01T11:25:00+00:00,32.829
2026-03-01T11:30:00+00:00,32.827
2026-03-01T11:35:00+00:00,32.758
2026-03-01T11:40:00+00:00,32.707
2026-03-01T11:45:00+00:00,32.721
2026-03-01T11:50:00+00:00,32.734
2026-03-01T11:55:00+00:00,32.72
2026-03-01T12:00:00+00:00,32.712
2026-03-01T12:05:00+00:00,32.686
2026-03-01T12:10:00+00:00,32.707
2026-03-01T12:15:00+00:00,32.694
2026-03-01T12:20:00+00:00,32.68
2026-03-01T12:25:00+00:00,32.682
2026-03-01T12:30:00+00:00,32.731
2026-03-01T12:35:00+00:00,32.776
2026-03-01T12:40:00+00:00,32.812
2026-03-01T12:45:00+00:00,32.826
2026-03-01T12:50:00+00:00,32.852
2026-03-01T12:55:00+00:00,32.823
2026-03-01T13:00:00+00:00,32.758
2026-03-01T13:05:00+00:00,32.713
2026-03-01T13:10:00+00:00,32.787
2026-03-01T13:15:00+00:00,32.823
2026-03-01T13:20:00+00:00,32.816
2026-03-01T13:25:00+00:00,32.805
2026-03-01T13:30:00+00:00,32.85
2026-03-01T13:35:00+00:00,32.917
2026-03-01T13:40:00+00:00,32.984
2026-03-01T13:45:00+00:00,33.036
2026-03-01T13:50:00+00:00,33.029
2026-03-01T13:55:00+00:00,33.04
2026-03-01T14:00:00+00:00,33.032
2026-03-01T14:05:00+00:00,33.052
2026-03-01T14:10:00+00:00,33.076
2026-03-01T14:15:00+00:00,33.087
2026-03-01T14:20:00+00:00,33.111
2026-03-01T14:25:00+00:00,33.137
2026-03-01T14:30:00+00:00,33.075
2026-03-01T14:35:00+00:00,33.044
2026-03-01T14:40:00+00:00,33.098
2026-03-01T14:45:00+00:00,33.1
2026-03-01T14:50:00+00:00,33.09
2026-03-01T14:55:00+00:00,33.067
2026-03-01T15:00:00+00:00,33.056
2026-03-01T15:05:00+00:00,33.01
2026-03-01T15:10:00+00:00,32.962
2026-03-01T15:15:00+00:00,32.896
2026-03-01T15:20:00+00:00,32.832
2026-03-01T15:25:00+00:00,32.709
2026-03-01T15:30:00+00:00,32.751
2026-03-01T15:35:00+00:00,32.716
2026-03-01T15:40:00+00:00,32.661
2026-03-01T15:45:00+00:00,33.028
2026-03-01T15:50:00+00:00,32.972
2026-03-01T15:55:00+00:00,32.937
2026-03-01T16:00:00+00:00,33.008
2026-03-01T16:05:00+00:00,33.036
2026-03-01T16:10:00+00:00,33.284
2026-03-01T16:15:00+00:00,33.282
2026-03-01T16:20:00+00:00,33.2
2026-03-01T16:25:00+00:00,33.125
2026-03-01T16:30:00+00:00,33.187
2026-03-01T16:35:00+00:00,33.194
2026-03-01T16:40:00+00:00,33.064
2026-03-01T16:45:00+00:00,32.961
2026-03-01T16:50:00+00:00,32.885
2026-03-01T16:55:00+00:00,32.85
2026-03-01T17:00:00+00:00,33.106
2026-03-01T17:05:00+00:00,32.774
2026-03-01T17:10:00+00:00,32.834
2026-03-01T17:15:00+00:00,32.831
2026-03-01T17:20:00+00:00,32.859
2026-03-01T17:25:00+00:00,32.84
2026-03-01T17:30:00+00:00,32.765
2026-03-01T17:35:00+00:00,32.728
2026-03-01T17:40:00+00:00,33.22
2026-03-01T17:45:00+00:00,33.228
2026-03-01T17:50:00+00:00,32.907
2026-03-01T17:55:00+00:00,32.809
2026-03-01T18:00:00+00:00,32.902
2026-03-01T18:05:00+00:00,32.964
2026-03-01T18:10:00+00:00,32.831
2026-03-01T18:15:00+00:00,32.794
2026-03-01T18:20:00+00:00,32.769
2026-03-01T18:25:00+00:00,32.839
2026-03-01T18:30:00+00:00,33.013
2026-03-01T18:35:00+00:00,33.106
2026-03-01T18:40:00+00:00,33.016
2026-03-01T18:45:00+00:00,33.018
2026-03-01T18:50:00+00:00,33.014
2026-03-01T18:55:00+00:00,33.062
2026-03-01T19:00:00+00:00,33.1
2026-03-01T19:05:00+00:00,33.023
2026-03-01T19:10:00+00:00,33.026
2026-03-01T19:15:00+00:00,33.08
2026-03-01T19:20:00+00:00,33.142
2026-03-01T19:25:00+00:00,33.014
2026-03-01T19:30:00+00:00,32.682
2026-03-01T19:35:00+00:00,32.719
2026-03-01T19:40:00+00:00,32.769
2026-03-01T19:45:00+00:00,32.714
2026-03-01T19:50:00+00:00,32.699
2026-03-01T19:55:00+00:00,32.747
2026-03-01T20:00:00+00:00,32.809
2026-03-01T20:05:00+00:00,32.781
2026-03-01T20:10:00+00:00,32.787
2026-03-01T20:15:00+00:00,32.79
2026-03-01T20:20:00+00:00,32.829
2026-03-01T20:25:00+00:00,32.844
2026-03-01T20:30:00+00:00,32.884
2026-03-01T20:35:00+00:00,32.846
2026-03-01T20:40:00+00:00,32.89
2026-03-01T20:45:00+00:00,32.908
2026-03-01T20:50:00+00:00,32.903
2026-03-01T20:55:00+00:00,33.097
2026-03-01T21:00:00+00:00,33.149
2026-03-01T21:05:00+00:00,33.022
2026-03-01T21:10:00+00:00,33.111
2026-03-01T21:15:00+00:00,33.129
2026-03-01T21:20:00+00:00,33.172
2026-03-01T21:25:00+00:00,33.203
2026-03-01T21:30:00+00:00,33.272
2026-03-01T21:35:00+00:00,33.245
2026-03-01T21:40:00+00:00,32.945
2026-03-01T21:45:00+00:00,32.746
2026-03-01T21:50:00+00:00,32.662
2026-03-01T21:55:00+00:00,32.655
2026-03-01T22:00:00+00:00,32.682
2026-03-01T22:05:00+00:00,32.777
2026-03-01T22:10:00+00:00,33.067
2026-03-01T22:15:00+00:00,33.165
2026-03-01T22:20:00+00:00,33.188
2026-03-01T22:25:00+00:00,33.231
2026-03-01T22:30:00+00:00,33.252
2026-03-01T22:35:00+00:00,33.146
2026-03-01T22:40:00+00:00,32.852
2026-03-01T22:45:00+00:00,32.74
2026-03-01T22:50:00+00:00,32.849
2026-03-01T22:55:00+00:00,32.93
2026-03-01T23:00:00+00:00,33.108
2026-03-01T23:05:00+00:00,33.051
2026-03-01T23:10:00+00:00,33.076
2026-03-01T23:15:00+00:00,33.091
2026-03-01T23:20:00+00:00,33.102
2026-03-01T23:25:00+00:00,33.172
2026-03-01T23:30:00+00:00,33.218
2026-03-01T23:35:00+00:00,32.931
2026-03-01T23:40:00+00:00,32.952
2026-03-01T23:45:00+00:00,32.96
2026-03-01T23:50:00+00:00,32.992
2026-03-01T23:55:00+00:00,33.026
