ValueDate,Volts
2026-03-02T00:00:00+00:00,33.124
2026-03-02T00:05:00+00:00,33.043
2026-03-02T00:10:00+00:00,33.028
2026-03-02T00:15:00+00:00,32.968
2026-03-02T00:20:00+00:00,33.004
2026-03-02T00:25:00+00:00,33.03
2026-03-02T00:30:00+00:00,33.07
2026-03-02T00:35:00+00:00,32.872
2026-03-02T00:40:00+00:00,32.729
2026-03-02T00:45:00+00:00,32.712
2026-03-02T00:50:00+00:00,32.734
2026-03-02T00:55:00+00:00,32.758
2026-03-02T01:00:00+00:00,32.8
2026-03-02T01:05:00+00:00,32.772
2026-03-02T01:10:00+00:00,32.748
2026-03-02T01:15:00+00:00,32.766
2026-03-02T01:20:00+00:00,32.799
2026-03-02T01:25:00+00:00,32.844
2026-03-02T01:30:00+00:00,32.9
2026-03-02T01:35:00+00:00,32.932
2026-03-02T01:40:00+00:00,32.947
2026-03-02T01:45:00+00:00,32.984
2026-03-02T01:50:00+00:00,32.957
2026-03-02T01:55:00+00:00,32.971
2026-03-02T02:00:00+00:00,33.015
2026-03-02T02:05:00+00:00,32.948
2026-03-02T02:10:00+00:00,32.945
2026-03-02T02:15:00+00:00,32.938
2026-03-02T02:20:00+00:00,33.002
2026-03-02T02:25:00+00:00,33.056
2026-03-02T02:30:00+00:00,33.067
2026-03-02T02:35:00+00:00,33.069
2026-03-02T02:40:00+00:00,33.084
2026-03-02T02:45:00+00:00,33.118
2026-03-02T02:50:00+00:00,33.171
2026-03-02T02:55:00+00:00,33.219
2026-03-02T03:00:00+00:00,33.208
2026-03-02T03:05:00+00:00,33.173
2026-03-02T03:10:00+00:00,33.266
2026-03-02T03:15:00+00:00,33.285
2026-03-02T03:20:00+00:00,33.288
2026-03-02T03:25:00+00:00,33.038
2026-03-02T03:30:00+00:00,32.878
2026-03-02T03:35:00+00:00,32.81
2026-03-02T03:40:00+00:00,32.784
2026-03-02T03:45:00+00:00,32.816
2026-03-02T03:50:00+00:00,32.838
2026-03-02T03:55:00+00:00,32.868
2026-03-02T04:00:00+00:00,32.85
2026-03-02T04:05:00+00:00,32.829
2026-03-02T04:10:00+00:00,32.794
2026-03-02T04:15:00+00:00,32.781
2026-03-02T04:20:00+00:00,32.793
2026-03-02T04:25:00+00:00,32.842
2026-03-02T04:30:00+00:00,32.872
2026-03-02T04:35:00+00:00,32.802
2026-03-02T04:40:00+00:00,32.848
2026-03-02T04:45:00+00:00,32.96
2026-03-02T04:50:00+00:00,32.945
2026-03-02T04:55:00+00:00,32.964
2026-03-02T05:00:00+00:00,32.924
2026-03-02T05:05:00+00:00,32.906
2026-03-02T05:10:00+00:00,32.86
2026-03-02T05:15:00+00:00,32.854
2026-03-02T05:20:00+00:00,32.826
2026-03-02T05:25:00+00:00,32.82
2026-03-02T05:30:00+00:00,32.823
2026-03-02T05:35:00+00:00,32.894
2026-03-02T05:40:00+00:00,32.814
2026-03-02T05:45:00+00:00,32.748
2026-03-02T05:50:00+00:00,32.696
2026-03-02T05:55:00+00:00,32.702
2026-03-02T06:00:00+00:00,32.754
2026-03-02T06:05:00+00:00,32.714
2026-03-02T06:10:00+00:00,32.963
2026-03-02T06:15:00+00:00,33.004
2026-03-02T06:20:00+00:00,32.98
2026-03-02T06:25:00+00:00,32.906
2026-03-02T06:30:00+00:00,32.768
2026-03-02T06:35:00+00:00,32.742
2026-03-02T06:40:00+00:00,32.714
2026-03-02T06:45:00+00:00,32.802
2026-03-02T06:50:00+00:00,32.716
2026-03-02T06:55:00+00:00,32.988
2026-03-02T07:00:00+00:00,33.122
2026-03-02T07:05:00+00:00,33.039
2026-03-02T07:10:00+00:00,32.917
2026-03-02T07:15:00+00:00,32.937
2026-03-02T07:20:00+00:00,32.964
2026-03-02T07:25:00+00:00,32.968
2026-03-02T07:30:00+00:00,32.933
2026-03-02T07:35:00+00:00,32.854
2026-03-02T07:40:00+00:00,32.868
2026-03-02T07:45:00+00:00,32.843
2026-03-02T07:50:00+00:00,32.804
2026-03-02T07:55:00+00:00,32.835
2026-03-02T08:00:00+00:00,32.804
2026-03-02T08:05:00+00:00,32.74
2026-03-02T08:10:00+00:00,33.088
2026-03-02T08:15:00+00:00,33.19
2026-03-02T08:20:00+00:00,33.171
2026-03-02T08:25:00+00:00,33.223
2026-03-02T08:30:00+00:00,33.292
2026-03-02T08:35:00+00:00,33.298
2026-03-02T08:40:00+00:00,33.3
2026-03-02T08:45:00+00:00,33.296
2026-03-02T08:50:00+00:00,33.294
2026-03-02T08:55:00+00:00,33.311
2026-03-02T09:00:00+00:00,33.314
2026-03-02T09:05:00+00:00,33.122
2026-03-02T09:10:00+00:00,32.906
2026-03-02T09:15:00+00:00,32.893
2026-03-02T09:20:00+00:00,32.875
2026-03-02T09:25:00+00:00,32.817
2026-03-02T09:30:00+00:00,32.952
2026-03-02T09:35:00+00:00,33.109
2026-03-02T09:40:00+00:00,33.079
2026-03-02T09:45:00+00:00,33.084
2026-03-02T09:50:00+00:00,33.087
2026-03-02T09:55:00+00:00,33.043
2026-03-02T10:00:00+00:00,33.033
2026-03-02T10:05:00+00:00,33.021
2026-03-02T10:10:00+00:00,33.035
2026-03-02T10:15:00+00:00,33.08
2026-03-02T10:20:00+00:00,33.144
2026-03-02T10:25:00+00:00,33.133
2026-03-02T10:30:00+00:00,33.14
2026-03-02T10:35:00+00:00,33.066
2026-03-02T10:40:00+00:00,33.078
2026-03-02T10:45:00+00:00,33.101
2026-03-02T10:50:00+00:00,33.092
2026-03-02T10:55:00+00:00,33.128
2026-03-02T11:00:00+00:00,33.118
2026-03-02T11:05:00+00:00,33.082
2026-03-02T11:10:00+00:00,33.012
2026-03-02T11:15:00+00:00,33.022
2026-03-02T11:20:00+00:00,33.034
2026-03-02T11:25:00+00:00,33.038
2026-03-02T11:30:00+00:00,33.099
2026-03-02T11:35:00+00:00,33.121
2026-03-02T11:40:00+00:00,33.118
2026-03-02T11:45:00+00:00,33.106
2026-03-02T11:50:00+00:00,33.086
2026-03-02T11:55:00+00:00,33.128
2026-03-02T12:00:00+00:00,33.134
2026-03-02T12:05:00+00:00,33.07
2026-03-02T12:10:00+00:00,33.044
2026-03-02T12:15:00+00:00,33.1
2026-03-02T12:20:00+00:00,33.135
2026-03-02T12:25:00+00:00,33.17
2026-03-02T12:30:00+00:00,33.254
2026-03-02T12:35:00+00:00,33.306
2026-03-02T12:40:00+00:00,33.284
2026-03-02T12:45:00+00:00,33.31
2026-03-02T12:50:00+00:00,33.051
2026-03-02T12:55:00+00:00,32.947
2026-03-02T13:00:00+00:00,32.978
2026-03-02T13:05:00+00:00,32.963
2026-03-02T13:10:00+00:00,32.954
2026-03-02T13:15:00+00:00,32.998
2026-03-02T13:20:00+00:00,33.026
2026-03-02T13:25:00+00:00,33.036
2026-03-02T13:30:00+00:00,33.021
2026-03-02T13:35:00+00:00,33.043
2026-03-02T13:40:00+00:00,32.994
2026-03-02T13:45:00+00:00,32.97
2026-03-02T13:50:00+00:00,32.97
2026-03-02T13:55:00+00:00,32.986
2026-03-02T14:00:00+00:00,33.006
2026-03-02T14:05:00+00:00,33.028
2026-03-02T14:10:00+00:00,32.954
2026-03-02T14:15:00+00:00,32.974
2026-03-02T14:20:00+00:00,33.02
2026-03-02T14:25:00+00:00,33.029
2026-03-02T14:30:00+00:00,33.033
2026-03-02T14:35:00+00:00,33.02
2026-03-02T14:40:00+00:00,33.014
2026-03-02T14:45:00+00:00,33.014
2026-03-02T14:50:00+00:00,33.034
2026-03-02T14:55:00+00:00,33.036
2026-03-02T15:00:00+00:00,33.04
2026-03-02T15:05:00+00:00,32.944
2026-03-02T15:10:00+00:00,32.898
2026-03-02T15:15:00+00:00,32.906
2026-03-02T15:20:00+00:00,32.915
2026-03-02T15:25:00+00:00,32.892
2026-03-02T15:30:00+00:00,32.884
2026-03-02T15:35:00+00:00,32.909
2026-03-02T15:40:00+00:00,32.899
2026-03-02T15:45:00+00:00,32.845
2026-03-02T15:50:00+00:00,32.828
2026-03-02T15:55:00+00:00,32.855
2026-03-02T16:00:00+00:00,32.72
2026-03-02T16:05:00+00:00,32.852
2026-03-02T16:10:00+00:00,32.894
2026-03-02T16:15:00+00:00,32.835
2026-03-02T16:20:00+00:00,32.702
2026-03-02T16:25:00+00:00,32.698
2026-03-02T16:30:00+00:00,32.766
2026-03-02T16:35:00+00:00,32.697
2026-03-02T16:40:00+00:00,33.102
2026-03-02T16:45:00+00:00,33.162
2026-03-02T16:50:00+00:00,33.122
2026-03-02T16:55:00+00:00,33.064
2026-03-02T17:00:00+00:00,33.036
2026-03-02T17:05:00+00:00,32.852
2026-03-02T17:10:00+00:00,32.761
2026-03-02T17:15:00+00:00,33.158
2026-03-02T17:20:00+00:00,33.178
2026-03-02T17:25:00+00:00,33.114
2026-03-02T17:30:00+00:00,33.079
2026-03-02T17:35:00+00:00,32.99
2026-03-02T17:40:00+00:00,33.016
2026-03-02T17:45:00+00:00,33.043
2026-03-02T17:50:00+00:00,33.078
2026-03-02T17:55:00+00:00,33.18
2026-03-02T18:00:00+00:00,33.18
2026-03-02T18:05:00+00:00,33.077
2026-03-02T18:10:00+00:00,33.247
2026-03-02T18:15:00+00:00,33.271
2026-03-02T18:20:00+00:00,33.323
2026-03-02T18:25:00+00:00,33.148
2026-03-02T18:30:00+00:00,33.063
2026-03-02T18:35:00+00:00,32.978
2026-03-02T18:40:00+00:00,32.933
2026-03-02T18:45:00+00:00,32.906
2026-03-02T18:50:00+00:00,32.938
2026-03-02T18:55:00+00:00,32.953
2026-03-02T19:00:00+00:00,33.125
2026-03-02T19:05:00+00:00,33.124
2026-03-02T19:10:00+00:00,32.92
2026-03-02T19:15:00+00:00,32.933
2026-03-02T19:20:00+00:00,33.008
2026-03-02T19:25:00+00:00,33.101
2026-03-02T19:30:00+00:00,33.049
2026-03-02T19:35:00+00:00,32.624
2026-03-02T19:40:00+00:00,33.154
2026-03-02T19:45:00+00:00,33.156
2026-03-02T19:50:00+00:00,33.046
2026-03-02T19:55:00+00:00,32.894
2026-03-02T20:00:00+00:00,32.81
2026-03-02T20:05:00+00:00,32.93
2026-03-02T20:10:00+00:00,33.003
2026-03-02T20:15:00+00:00,33.027
2026-03-02T20:20:00+00:00,33.0
2026-03-02T20:25:00+00:00,32.932
2026-03-02T20:30:00+00:00,32.87
2026-03-02T20:35:00+00:00,32.962
2026-03-02T20:40:00+00:00,33.02
2026-03-02T20:45:00+00:00,33.016
2026-03-02T20:50:00+00:00,32.92
2026-03-02T20:55:00+00:00,33.004
2026-03-02T21:00:00+00:00,33.18
2026-03-02T21:05:00+00:00,33.242
2026-03-02T21:10:00+00:00,33.3
2026-03-02T21:15:00+00:00,33.177
2026-03-02T21:20:00+00:00,32.972
2026-03-02T21:25:00+00:00,33.036
2026-03-02T21:30:00+00:00,33.061
2026-03-02T21:35:00+00:00,32.805
2026-03-02T21:40:00+00:00,33.018
2026-03-02T21:45:00+00:00,33.032
2026-03-02T21:50:00+00:00,33.117
2026-03-02T21:55:00+00:00,33.206
2026-03-02T22:00:00+00:00,33.232
2026-03-02T22:05:00+00:00,33.102
2026-03-02T22:10:00+00:00,32.799
2026-03-02T22:15:00+00:00,33.014
2026-03-02T22:20:00+00:00,33.086
2026-03-02T22:25:00+00:00,33.138
2026-03-02T22:30:00+00:00,33.165
2026-03-02T22:35:00+00:00,33.182
2026-03-02T22:40:00+00:00,33.244
2026-03-02T22:45:00+00:00,33.26
2026-03-02T22:50:00+00:00,33.27
2026-03-02T22:55:00+00:00,33.027
2026-03-02T23:00:00+00:00,32.958
2026-03-02T23:05:00+00:00,33.046
2026-03-02T23:10:00+00:00,33.097
2026-03-02T23:15:00+00:00,33.088
2026-03-02T23:20:00+00:00,33.119
2026-03-02T23:25:00+00:00,33.073
2026-03-02T23:30:00+00:00,33.055
2026-03-02T23:35:00+00:00,33.063
2026-03-02T23:40:00+00:00,33.104
2026-03-02T23:45:00+00:00,33.108
2026-03-02T23:50:00+00:00,33.182
2026-03-02T23:55:00+00:00,33.201
2026-03-03T00:00:00+00:00,33.249
2026-03-03T00:05:00+00:00,33.156
2026-03-03T00:10:00+00:00,33.02
2026-03-03T00:15:00+00:00,33.038
2026-03-03T00:20:00+00:00,33.044
2026-03-03T00:25:00+00:00,33.124
2026-03-03T00:30:00+00:00,33.172
2026-03-03T00:35:00+00:00,33.073
2026-03-03T00:40:00+00:00,33.036
2026-03-03T00:45:00+00:00,33.0
2026-03-03T00:50:00+00:00,33.058
2026-03-03T00:55:00+00:00,33.052
2026-03-03T01:00:00+00:00,33.062
2026-03-03T01:05:00+00:00,33.015
2026-03-03T01:10:00+00:00,33.012
2026-03-03T01:15:00+00:00,33.098
2026-03-03T01:20:00+00:00,33.1
2026-03-03T01:25:00+00:00,33.101
2026-03-03T01:30:00+00:00,33.133
2026-03-03T01:35:00+00:00,33.124
2026-03-03T01:40:00+00:00,33.122
2026-03-03T01:45:00+00:00,33.12
2026-03-03T01:50:00+00:00,33.08
2026-03-03T01:55:00+00:00,33.112
2026-03-03T02:00:00+00:00,33.114
2026-03-03T02:05:00+00:00,33.075
2026-03-03T02:10:00+00:00,33.098
2026-03-03T02:15:00+00:00,33.126
2026-03-03T02:20:00+00:00,33.15
2026-03-03T02:25:00+00:00,33.104
2026-03-03T02:30:00+00:00,33.11
2026-03-03T02:35:00+00:00,33.168
2026-03-03T02:40:00+00:00,33.171
2026-03-03T02:45:00+00:00,33.144
2026-03-03T02:50:00+00:00,33.155
2026-03-03T02:55:00+00:00,33.227
2026-03-03T03:00:00+00:00,33.244
2026-03-03T03:05:00+00:00,32.864
2026-03-03T03:10:00+00:00,32.815
2026-03-03T03:15:00+00:00,32.858
2026-03-03T03:20:00+00:00,32.85
2026-03-03T03:25:00+00:00,32.872
2026-03-03T03:30:00+00:00,32.908
2026-03-03T03:35:00+00:00,32.95
2026-03-03T03:40:00+00:00,32.942
2026-03-03T03:45:00+00:00,32.949
2026-03-03T03:50:00+00:00,32.955
2026-03-03T03:55:00+00:00,33.007
2026-03-03T04:00:00+00:00,33.014
2026-03-03T04:05:00+00:00,33.013
2026-03-03T04:10:00+00:00,33.046
2026-03-03T04:15:00+00:00,32.981
2026-03-03T04:20:00+00:00,32.99
2026-03-03T04:25:00+00:00,32.997
2026-03-03T04:30:00+00:00,33.05
2026-03-03T04:35:00+00:00,33.032
2026-03-03T04:40:00+00:00,33.024
2026-03-03T04:45:00+00:00,33.035
2026-03-03T04:50:00+00:00,33.03
2026-03-03T04:55:00+00:00,33.045
2026-03-03T05:00:00+00:00,33.039
2026-03-03T05:05:00+00:00,33.003
2026-03-03T05:10:00+00:00,32.96
2026-03-03T05:15:00+00:00,32.894
2026-03-03T05:20:00+00:00,32.894
2026-03-03T05:25:00+00:00,32.905
2026-03-03T05:30:00+00:00,32.902
2026-03-03T05:35:00+00:00,32.855
2026-03-03T05:40:00+00:00,32.842
2026-03-03T05:45:00+00:00,32.844
2026-03-03T05:50:00+00:00,32.809
2026-03-03T05:55:00+00:00,32.732
2026-03-03T06:00:00+00:00,32.728
2026-03-03T06:05:00+00:00,32.816
2026-03-03T06:10:00+00:00,32.718
2026-03-03T06:15:00+00:00,32.7
2026-03-03T06:20:00+00:00,32.705
2026-03-03T06:25:00+00:00,32.817
2026-03-03T06:30:00+00:00,32.853
2026-03-03T06:35:00+00:00,32.793
2026-03-03T06:40:00+00:00,32.692
2026-03-03T06:45:00+00:00,32.758
2026-03-03T06:50:00+00:00,32.957
2026-03-03T06:55:00+00:00,32.912
2026-03-03T07:00:00+00:00,32.952
2026-03-03T07:05:00+00:00,33.018
2026-03-03T07:10:00+00:00,32.894
2026-03-03T07:15:00+00:00,32.858
2026-03-03T07:20:00+00:00,32.755
2026-03-03T07:25:00+00:00,32.777
2026-03-03T07:30:00+00:00,32.89
2026-03-03T07:35:00+00:00,32.98
2026-03-03T07:40:00+00:00,32.971
2026-03-03T07:45:00+00:00,32.939
2026-03-03T07:50:00+00:00,32.888
2026-03-03T07:55:00+00:00,32.868
2026-03-03T08:00:00+00:00,32.838
2026-03-03T08:05:00+00:00,32.751
2026-03-03T08:10:00+00:00,32.809
2026-03-03T08:15:00+00:00,32.856
2026-03-03T08:20:00+00:00,32.868
2026-03-03T08:25:00+00:00,32.872
2026-03-03T08:30:00+00:00,32.872
2026-03-03T08:35:00+00:00,32.886
2026-03-03T08:40:00+00:00,32.886
2026-03-03T08:45:00+00:00,32.889
2026-03-03T08:50:00+00:00,32.909
2026-03-03T08:55:00+00:00,32.898
2026-03-03T09:00:00+00:00,32.89
2026-03-03T09:05:00+00:00,32.869
2026-03-03T09:10:00+00:00,32.9
2026-03-03T09:15:00+00:00,32.918
2026-03-03T09:20:00+00:00,32.948
2026-03-03T09:25:00+00:00,32.97
2026-03-03T09:30:00+00:00,32.986
2026-03-03T09:35:00+00:00,32.984
2026-03-03T09:40:00+00:00,32.957
2026-03-03T09:45:00+00:00,32.975
2026-03-03T09:50:00+00:00,32.955
2026-03-03T09:55:00+00:00,32.991
2026-03-03T10:00:00+00:00,33.049
2026-03-03T10:05:00+00:00,33.106
2026-03-03T10:10:00+00:00,33.144
2026-03-03T10:15:00+00:00,33.143
2026-03-03T10:20:00+00:00,33.153
2026-03-03T10:25:00+00:00,33.14
2026-03-03T10:30:00+00:00,33.147
2026-03-03T10:35:00+00:00,33.104
2026-03-03T10:40:00+00:00,33.101
2026-03-03T10:45:00+00:00,33.122
2026-03-03T10:50:00+00:00,33.109
2026-03-03T10:55:00+00:00,33.116
2026-03-03T11:00:00+00:00,33.144
2026-03-03T11:05:00+00:00,33.139
2026-03-03T11:10:00+00:00,33.146
2026-03-03T11:15:00+00:00,33.162
2026-03-03T11:20:00+00:00,33.176
2026-03-03T11:25:00+00:00,33.156
2026-03-03T11:30:00+00:00,33.168
2026-03-03T11:35:00+00:00,33.19
2026-03-03T11:40:00+00:00,33.216
2026-03-03T11:45:00+00:00,33.219
2026-03-03T11:50:00+00:00,33.186
2026-03-03T11:55:00+00:00,33.181
2026-03-03T12:00:00+00:00,33.22
2026-03-03T12:05:00+00:00,33.251
2026-03-03T12:10:00+00:00,33.243
2026-03-03T12:15:00+00:00,32.937
2026-03-03T12:20:00+00:00,32.854
2026-03-03T12:25:00+00:00,32.873
2026-03-03T12:30:00+00:00,32.912
2026-03-03T12:35:00+00:00,32.944
2026-03-03T12:40:00+00:00,32.944
2026-03-03T12:45:00+00:00,32.904
2026-03-03T12:50:00+00:00,32.868
2026-03-03T12:55:00+00:00,32.894
2026-03-03T13:00:00+00:00,32.924
2026-03-03T13:05:00+00:00,32.826
2026-03-03T13:10:00+00:00,32.769
2026-03-03T13:15:00+00:00,32.776
2026-03-03T13:20:00+00:00,32.763
2026-03-03T13:25:00+00:00,32.805
2026-03-03T13:30:00+00:00,32.804
2026-03-03T13:35:00+00:00,32.798
2026-03-03T13:40:00+00:00,32.805
2026-03-03T13:45:00+00:00,32.826
2026-03-03T13:50:00+00:00,32.794
2026-03-03T13:55:00+00:00,32.816
2026-03-03T14:00:00+00:00,32.814
2026-03-03T14:05:00+00:00,32.88
2026-03-03T14:10:00+00:00,32.901
2026-03-03T14:15:00+00:00,32.891
2026-03-03T14:20:00+00:00,32.89
2026-03-03T14:25:00+00:00,32.863
2026-03-03T14:30:00+00:00,32.886
2026-03-03T14:35:00+00:00,32.856
2026-03-03T14:40:00+00:00,32.826
2026-03-03T14:45:00+00:00,32.864
2026-03-03T14:50:00+00:00,32.853
2026-03-03T14:55:00+00:00,32.854
2026-03-03T15:00:00+00:00,32.876
2026-03-03T15:05:00+00:00,32.88
2026-03-03T15:10:00+00:00,32.898
2026-03-03T15:15:00+00:00,32.912
2026-03-03T15:20:00+00:00,32.902
2026-03-03T15:25:00+00:00,32.882
2026-03-03T15:30:00+00:00,32.868
2026-03-03T15:35:00+00:00,32.847
2026-03-03T15:40:00+00:00,32.847
2026-03-03T15:45:00+00:00,32.803
2026-03-03T15:50:00+00:00,32.758
2026-03-03T15:55:00+00:00,32.703
2026-03-03T16:00:00+00:00,32.982
2026-03-03T16:05:00+00:00,32.963
2026-03-03T16:10:00+00:00,32.894
2026-03-03T16:15:00+00:00,32.851
2026-03-03T16:20:00+00:00,32.773
2026-03-03T16:25:00+00:00,32.717
2026-03-03T16:30:00+00:00,32.7
2026-03-03T16:35:00+00:00,32.696
2026-03-03T16:40:00+00:00,32.692
2026-03-03T16:45:00+00:00,32.674
2026-03-03T16:50:00+00:00,32.793
2026-03-03T16:55:00+00:00,33.006
2026-03-03T17:00:00+00:00,32.999
2026-03-03T17:05:00+00:00,32.968
2026-03-03T17:10:00+00:00,33.073
2026-03-03T17:15:00+00:00,33.228
2026-03-03T17:20:00+00:00,33.19
2026-03-03T17:25:00+00:00,33.181
2026-03-03T17:30:00+00:00,33.178
2026-03-03T17:35:00+00:00,33.238
2026-03-03T17:40:00+00:00,33.162
2026-03-03T17:45:00+00:00,33.123
2026-03-03T17:50:00+00:00,33.09
2026-03-03T17:55:00+00:00,33.122
2026-03-03T18:00:00+00:00,33.132
2026-03-03T18:05:00+00:00,33.0
2026-03-03T18:10:00+00:00,33.003
2026-03-03T18:15:00+00:00,33.007
2026-03-03T18:20:00+00:00,33.01
2026-03-03T18:25:00+00:00,33.062
2026-03-03T18:30:00+00:00,33.12
2026-03-03T18:35:00+00:00,33.201
2026-03-03T18:40:00+00:00,33.256
2026-03-03T18:45:00+00:00,33.284
2026-03-03T18:50:00+00:00,33.266
2026-03-03T18:55:00+00:00,33.248
2026-03-03T19:00:00+00:00,33.265
2026-03-03T19:05:00+00:00,32.996
2026-03-03T19:10:00+00:00,33.069
2026-03-03T19:15:00+00:00,33.026
2026-03-03T19:20:00+00:00,33.044
2026-03-03T19:25:00+00:00,32.735
2026-03-03T19:30:00+00:00,32.736
2026-03-03T19:35:00+00:00,32.906
2026-03-03T19:40:00+00:00,32.961
2026-03-03T19:45:00+00:00,32.954
2026-03-03T19:50:00+00:00,32.986
2026-03-03T19:55:00+00:00,33.012
2026-03-03T20:00:00+00:00,33.089
2026-03-03T20:05:00+00:00,32.983
2026-03-03T20:10:00+00:00,33.064
2026-03-03T20:15:00+00:00,33.14
2026-03-03T20:20:00+00:00,33.174
2026-03-03T20:25:00+00:00,32.76
2026-03-03T20:30:00+00:00,32.942
2026-03-03T20:35:00+00:00,32.978
2026-03-03T20:40:00+00:00,33.008
2026-03-03T20:45:00+00:00,33.006
2026-03-03T20:50:00+00:00,33.038
2026-03-03T20:55:00+00:00,33.076
2026-03-03T21:00:00+00:00,33.076
2026-03-03T21:05:00+00:00,32.996
2026-03-03T21:10:00+00:00,32.935
2026-03-03T21:15:00+00:00,33.008
2026-03-03T21:20:00+00:00,33.025
2026-03-03T21:25:00+00:00,33.004
2026-03-03T21:30:00+00:00,33.096
2026-03-03T21:35:00+00:00,33.232
2026-03-03T21:40:00+00:00,32.868
2026-03-03T21:45:00+00:00,32.865
2026-03-03T21:50:00+00:00,32.858
2026-03-03T21:55:00+00:00,32.878
2026-03-03T22:00:00+00:00,32.989
2026-03-03T22:05:00+00:00,33.094
2026-03-03T22:10:00+00:00,33.074
2026-03-03T22:15:00+00:00,33.03
2026-03-03T22:20:00+00:00,33.055
2026-03-03T22:25:00+00:00,33.112
2026-03-03T22:30:00+00:00,33.185
2026-03-03T22:35:00+00:00,33.226
2026-03-03T22:40:00+00:00,33.138
2026-03-03T22:45:00+00:00,32.915
2026-03-03T22:50:00+00:00,32.96
2026-03-03T22:55:00+00:00,32.999
2026-03-03T23:00:00+00:00,33.073
2026-03-03T23:05:00+00:00,33.101
2026-03-03T23:10:00+00:00,33.144
2026-03-03T23:15:00+00:00,33.075
2026-03-03T23:20:00+00:00,33.028
2026-03-03T23:25:00+00:00,32.927
2026-03-03T23:30:00+00:00,33.002
2026-03-03T23:35:00+00:00,33.073
2026-03-03T23:40:00+00:00,33.046
2026-03-03T23:45:00+00:00,33.0
2026-03-03T23:50:00+00:00,33.038
2026-03-03T23:55:00+00:00,33.012
