ValueDate,Volts
2026-03-04T00:00:00+00:00,33.056
2026-03-04T00:05:00+00:00,32.978
2026-03-04T00:10:00+00:00,32.841
2026-03-04T00:15:00+00:00,32.868
2026-03-04T00:20:00+00:00,32.882
2026-03-04T00:25:00+00:00,32.852
2026-03-04T00:30:00+00:00,32.928
2026-03-04T00:35:00+00:00,32.831
2026-03-04T00:40:00+00:00,32.778
2026-03-04T00:45:00+00:00,32.748
2026-03-04T00:50:00+00:00,32.775
2026-03-04T00:55:00+00:00,32.742
2026-03-04T01:00:00+00:00,32.843
2026-03-04T01:05:00+00:00,32.745
2026-03-04T01:10:00+00:00,32.7
2026-03-04T01:15:00+00:00,32.732
2026-03-04T01:20:00+00:00,32.775
2026-03-04T01:25:00+00:00,32.822
2026-03-04T01:30:00+00:00,32.944
2026-03-04T01:35:00+00:00,32.982
2026-03-04T01:40:00+00:00,32.994
2026-03-04T01:45:00+00:00,33.0
2026-03-04T01:50:00+00:00,33.028
2026-03-04T01:55:00+00:00,33.03
2026-03-04T02:00:00+00:00,33.096
2026-03-04T02:05:00+00:00,33.116
2026-03-04T02:10:00+00:00,33.086
2026-03-04T02:15:00+00:00,33.135
2026-03-04T02:20:00+00:00,33.107
2026-03-04T02:25:00+00:00,33.104
2026-03-04T02:30:00+00:00,33.146
2026-03-04T02:35:00+00:00,33.147
2026-03-04T02:40:00+00:00,33.148
2026-03-04T02:45:00+00:00,33.173
2026-03-04T02:50:00+00:00,33.218
2026-03-04T02:55:00+00:00,33.162
2026-03-04T03:00:00+00:00,32.98
2026-03-04T03:05:00+00:00,32.814
2026-03-04T03:10:00+00:00,32.804
2026-03-04T03:15:00+00:00,32.878
2026-03-04T03:20:00+00:00,32.888
2026-03-04T03:25:00+00:00,32.874
2026-03-04T03:30:00+00:00,32.902
2026-03-04T03:35:00+00:00,32.866
2026-03-04T03:40:00+00:00,32.822
2026-03-04T03:45:00+00:00,32.819
2026-03-04T03:50:00+00:00,32.852
2026-03-04T03:55:00+00:00,32.849
2026-03-04T04:00:00+00:00,32.88
2026-03-04T04:05:00+00:00,32.832
2026-03-04T04:10:00+00:00,32.813
2026-03-04T04:15:00+00:00,32.82
2026-03-04T04:20:00+00:00,32.833
2026-03-04T04:25:00+00:00,32.848
2026-03-04T04:30:00+00:00,32.84
2026-03-04T04:35:00+00:00,32.785
2026-03-04T04:40:00+00:00,32.73
2026-03-04T04:45:00+00:00,32.758
2026-03-04T04:50:00+00:00,32.712
2026-03-04T04:55:00+00:00,32.707
2026-03-04T05:00:00+00:00,32.692
2026-03-04T05:05:00+00:00,32.899
2026-03-04T05:10:00+00:00,32.899
2026-03-04T05:15:00+00:00,32.89
2026-03-04T05:20:00+00:00,32.896
2026-03-04T05:25:00+00:00,32.864
2026-03-04T05:30:00+00:00,32.914
2026-03-04T05:35:00+00:00,32.877
2026-03-04T05:40:00+00:00,32.875
2026-03-04T05:45:00+00:00,32.898
2026-03-04T05:50:00+00:00,32.872
2026-03-04T05:55:00+00:00,32.828
2026-03-04T06:00:00+00:00,32.868
2026-03-04T06:05:00+00:00,32.841
2026-03-04T06:10:00+00:00,32.772
2026-03-04T06:15:00+00:00,32.871
2026-03-04T06:20:00+00:00,32.826
2026-03-04T06:25:00+00:00,32.817
2026-03-04T06:30:00+00:00,32.798
2026-03-04T06:35:00+00:00,32.745
2026-03-04T06:40:00+00:00,33.02
2026-03-04T06:45:00+00:00,32.965
2026-03-04T06:50:00+00:00,32.928
2026-03-04T06:55:00+00:00,32.951
2026-03-04T07:00:00+00:00,33.128
2026-03-04T07:05:00+00:00,33.078
2026-03-04T07:10:00+00:00,32.904
2026-03-04T07:15:00+00:00,32.775
2026-03-04T07:20:00+00:00,32.757
2026-03-04T07:25:00+00:00,33.002
2026-03-04T07:30:00+00:00,33.065
2026-03-04T07:35:00+00:00,33.113
2026-03-04T07:40:00+00:00,33.112
2026-03-04T07:45:00+00:00,33.072
2026-03-04T07:50:00+00:00,33.04
2026-03-04T07:55:00+00:00,33.022
2026-03-04T08:00:00+00:00,33.061
2026-03-04T08:05:00+00:00,33.097
2026-03-04T08:10:00+00:00,33.132
2026-03-04T08:15:00+00:00,33.102
2026-03-04T08:20:00+00:00,33.06
2026-03-04T08:25:00+00:00,33.079
2026-03-04T08:30:00+00:00,33.159
2026-03-04T08:35:00+00:00,33.149
2026-03-04T08:40:00+00:00,33.076
2026-03-04T08:45:00+00:00,33.055
2026-03-04T08:50:00+00:00,33.07
2026-03-04T08:55:00+00:00,33.103
2026-03-04T09:00:00+00:00,33.026
2026-03-04T09:05:00+00:00,33.002
2026-03-04T09:10:00+00:00,32.987
2026-03-04T09:15:00+00:00,33.048
2026-03-04T09:20:00+00:00,33.019
2026-03-04T09:25:00+00:00,33.049
2026-03-04T09:30:00+00:00,33.075
2026-03-04T09:35:00+00:00,33.146
2026-03-04T09:40:00+00:00,33.116
2026-03-04T09:45:00+00:00,33.144
2026-03-04T09:50:00+00:00,33.162
2026-03-04T09:55:00+00:00,33.15
2026-03-04T10:00:00+00:00,33.182
2026-03-04T10:05:00+00:00,33.173
2026-03-04T10:10:00+00:00,33.048
2026-03-04T10:15:00+00:00,33.014
2026-03-04T10:20:00+00:00,33.043
2026-03-04T10:25:00+00:00,33.046
2026-03-04T10:30:00+00:00,33.112
2026-03-04T10:35:00+00:00,33.155
2026-03-04T10:40:00+00:00,33.154
2026-03-04T10:45:00+00:00,33.108
2026-03-04T10:50:00+00:00,33.147
2026-03-04T10:55:00+00:00,33.198
2026-03-04T11:00:00+00:00,33.305
2026-03-04T11:05:00+00:00,33.13
2026-03-04T11:10:00+00:00,33.042
2026-03-04T11:15:00+00:00,33.018
2026-03-04T11:20:00+00:00,33.064
2026-03-04T11:25:00+00:00,33.127
2026-03-04T11:30:00+00:00,33.279
2026-03-04T11:35:00+00:00,33.302
2026-03-04T11:40:00+00:00,33.224
2026-03-04T11:45:00+00:00,33.097
2026-03-04T11:50:00+00:00,32.949
2026-03-04T11:55:00+00:00,32.848
2026-03-04T12:00:00+00:00,32.877
2026-03-04T12:05:00+00:00,32.835
2026-03-04T12:10:00+00:00,32.829
2026-03-04T12:15:00+00:00,32.846
2026-03-04T12:20:00+00:00,32.848
2026-03-04T12:25:00+00:00,32.84
2026-03-04T12:30:00+00:00,32.876
2026-03-04T12:35:00+00:00,32.894
2026-03-04T12:40:00+00:00,32.863
2026-03-04T12:45:00+00:00,32.872
2026-03-04T12:50:00+00:00,32.894
2026-03-04T12:55:00+00:00,32.92
2026-03-04T13:00:00+00:00,32.968
2026-03-04T13:05:00+00:00,32.961
2026-03-04T13:10:00+00:00,32.92
2026-03-04T13:15:00+00:00,32.938
2026-03-04T13:20:00+00:00,32.891
2026-03-04T13:25:00+00:00,32.927
2026-03-04T13:30:00+00:00,32.934
2026-03-04T13:35:00+00:00,32.987
2026-03-04T13:40:00+00:00,33.09
2026-03-04T13:45:00+00:00,33.09
2026-03-04T13:50:00+00:00,33.112
2026-03-04T13:55:00+00:00,33.149
2026-03-04T14:00:00+00:00,33.096
2026-03-04T14:05:00+00:00,32.986
2026-03-04T14:10:00+00:00,32.834
2026-03-04T14:15:00+00:00,32.823
2026-03-04T14:20:00+00:00,32.854
2026-03-04T14:25:00+00:00,32.866
2026-03-04T14:30:00+00:00,32.965
2026-03-04T14:35:00+00:00,33.006
2026-03-04T14:40:00+00:00,33.008
2026-03-04T14:45:00+00:00,33.054
2026-03-04T14:50:00+00:00,33.088
2026-03-04T14:55:00+00:00,33.094
2026-03-04T15:00:00+00:00,33.08
2026-03-04T15:05:00+00:00,33.111
2026-03-04T15:10:00+00:00,33.089
2026-03-04T15:15:00+00:00,33.073
2026-03-04T15:20:00+00:00,33.032
2026-03-04T15:25:00+00:00,33.042
2026-03-04T15:30:00+00:00,33.006
2026-03-04T15:35:00+00:00,32.906
2026-03-04T15:40:00+00:00,32.758
2026-03-04T15:45:00+00:00,32.719
2026-03-04T15:50:00+00:00,32.705
2026-03-04T15:55:00+00:00,32.77
2026-03-04T16:00:00+00:00,32.697
2026-03-04T16:05:00+00:00,32.726
2026-03-04T16:10:00+00:00,33.185
2026-03-04T16:15:00+00:00,33.274
2026-03-04T16:20:00+00:00,33.273
2026-03-04T16:25:00+00:00,33.34
2026-03-04T16:30:00+00:00,33.307
2026-03-04T16:35:00+00:00,33.199
2026-03-04T16:40:00+00:00,33.174
2026-03-04T16:45:00+00:00,32.963
2026-03-04T16:50:00+00:00,32.946
2026-03-04T16:55:00+00:00,32.957
2026-03-04T17:00:00+00:00,32.912
2026-03-04T17:05:00+00:00,32.784
2026-03-04T17:10:00+00:00,33.166
2026-03-04T17:15:00+00:00,33.165
2026-03-04T17:20:00+00:00,33.102
2026-03-04T17:25:00+00:00,33.052
2026-03-04T17:30:00+00:00,33.13
2026-03-04T17:35:00+00:00,33.154
2026-03-04T17:40:00+00:00,33.19
2026-03-04T17:45:00+00:00,33.2
2026-03-04T17:50:00+00:00,33.2
2026-03-04T17:55:00+00:00,33.274
2026-03-04T18:00:00+00:00,33.315
2026-03-04T18:05:00+00:00,33.159
2026-03-04T18:10:00+00:00,33.112
2026-03-04T18:15:00+00:00,33.06
2026-03-04T18:20:00+00:00,33.026
2026-03-04T18:25:00+00:00,33.025
2026-03-04T18:30:00+00:00,33.013
2026-03-04T18:35:00+00:00,32.976
2026-03-04T18:40:00+00:00,32.938
2026-03-04T18:45:00+00:00,32.932
2026-03-04T18:50:00+00:00,32.98
2026-03-04T18:55:00+00:00,33.016
2026-03-04T19:00:00+00:00,33.165
2026-03-04T19:05:00+00:00,33.02
2026-03-04T19:10:00+00:00,32.714
2026-03-04T19:15:00+00:00,32.724
2026-03-04T19:20:00+00:00,32.765
2026-03-04T19:25:00+00:00,32.808
2026-03-04T19:30:00+00:00,32.884
2026-03-04T19:35:00+00:00,32.966
2026-03-04T19:40:00+00:00,32.993
2026-03-04T19:45:00+00:00,32.975
2026-03-04T19:50:00+00:00,33.003
2026-03-04T19:55:00+00:00,33.017
2026-03-04T20:00:00+00:00,33.108
2026-03-04T20:05:00+00:00,33.107
2026-03-04T20:10:00+00:00,33.252
2026-03-04T20:15:00+00:00,33.262
2026-03-04T20:20:00+00:00,33.216
2026-03-04T20:25:00+00:00,33.284
2026-03-04T20:30:00+00:00,33.22
2026-03-04T20:35:00+00:00,33.207
2026-03-04T20:40:00+00:00,33.025
2026-03-04T20:45:00+00:00,32.875
2026-03-04T20:50:00+00:00,32.888
2026-03-04T20:55:00+00:00,32.932
2026-03-04T21:00:00+00:00,32.914
2026-03-04T21:05:00+00:00,32.882
2026-03-04T21:10:00+00:00,32.976
2026-03-04T21:15:00+00:00,33.026
2026-03-04T21:20:00+00:00,33.01
2026-03-04T21:25:00+00:00,33.079
2026-03-04T21:30:00+00:00,33.104
2026-03-04T21:35:00+00:00,33.066
2026-03-04T21:40:00+00:00,33.083
2026-03-04T21:45:00+00:00,33.246
2026-03-04T21:50:00+00:00,33.296
2026-03-04T21:55:00+00:00,32.978
2026-03-04T22:00:00+00:00,33.02
2026-03-04T22:05:00+00:00,33.09
2026-03-04T22:10:00+00:00,33.034
2026-03-04T22:15:00+00:00,32.948
2026-03-04T22:20:00+00:00,32.957
2026-03-04T22:25:00+00:00,32.994
2026-03-04T22:30:00+00:00,33.03
2026-03-04T22:35:00+00:00,33.016
2026-03-04T22:40:00+00:00,32.892
2026-03-04T22:45:00+00:00,33.009
2026-03-04T22:50:00+00:00,33.104
2026-03-04T22:55:00+00:00,33.212
2026-03-04T23:00:00+00:00,33.248
2026-03-04T23:05:00+00:00,33.18
2026-03-04T23:10:00+00:00,33.21
2026-03-04T23:15:00+00:00,33.183
2026-03-04T23:20:00+00:00,32.87
2026-03-04T23:25:00+00:00,32.902
2026-03-04T23:30:00+00:00,33.039
2026-03-04T23:35:00+00:00,32.95
2026-03-04T23:40:00+00:00,32.932
2026-03-04T23:45:00+00:00,32.985
2026-03-04T23:50:00+00:00,33.024
2026-03-04T23:55:00+00:00,33.024
2026-03-05T00:00:00+00:00,33.024
2026-03-05T00:05:00+00:00,33.0
2026-03-05T00:10:00+00:00,32.912
2026-03-05T00:15:00+00:00,32.952
2026-03-05T00:20:00+00:00,32.954
2026-03-05T00:25:00+00:00,32.972
2026-03-05T00:30:00+00:00,32.999
2026-03-05T00:35:00+00:00,32.874
2026-03-05T00:40:00+00:00,32.719
2026-03-05T00:45:00+00:00,32.706
2026-03-05T00:50:00+00:00,32.778
2026-03-05T00:55:00+00:00,32.79
2026-03-05T01:00:00+00:00,32.811
2026-03-05T01:05:00+00:00,32.805
2026-03-05T01:10:00+00:00,32.808
2026-03-05T01:15:00+00:00,32.868
2026-03-05T01:20:00+00:00,32.889
2026-03-05T01:25:00+00:00,32.899
2026-03-05T01:30:00+00:00,32.97
2026-03-05T01:35:00+00:00,33.022
2026-03-05T01:40:00+00:00,33.057
2026-03-05T01:45:00+00:00,33.076
2026-03-05T01:50:00+00:00,33.022
2026-03-05T01:55:00+00:00,33.078
2026-03-05T02:00:00+00:00,33.026
2026-03-05T02:05:00+00:00,32.844
2026-03-05T02:10:00+00:00,32.854
2026-03-05T02:15:00+00:00,32.899
2026-03-05T02:20:00+00:00,32.869
2026-03-05T02:25:00+00:00,32.8
2026-03-05T02:30:00+00:00,32.83
2026-03-05T02:35:00+00:00,32.793
2026-03-05T02:40:00+00:00,32.822
2026-03-05T02:45:00+00:00,32.852
2026-03-05T02:50:00+00:00,32.898
2026-03-05T02:55:00+00:00,32.898
2026-03-05T03:00:00+00:00,32.932
2026-03-05T03:05:00+00:00,32.898
2026-03-05T03:10:00+00:00,32.9
2026-03-05T03:15:00+00:00,32.882
2026-03-05T03:20:00+00:00,32.802
2026-03-05T03:25:00+00:00,32.804
2026-03-05T03:30:00+00:00,32.892
2026-03-05T03:35:00+00:00,32.922
2026-03-05T03:40:00+00:00,32.998
2026-03-05T03:45:00+00:00,32.982
2026-03-05T03:50:00+00:00,33.018
2026-03-05T03:55:00+00:00,33.069
2026-03-05T04:00:00+00:00,33.075
2026-03-05T04:05:00+00:00,32.932
2026-03-05T04:10:00+00:00,32.927
2026-03-05T04:15:00+00:00,32.934
2026-03-05T04:20:00+00:00,32.922
2026-03-05T04:25:00+00:00,32.9
2026-03-05T04:30:00+00:00,32.901
2026-03-05T04:35:00+00:00,32.932
2026-03-05T04:40:00+00:00,32.9
2026-03-05T04:45:00+00:00,32.926
2026-03-05T04:50:00+00:00,32.931
2026-03-05T04:55:00+00:00,32.873
2026-03-05T05:00:00+00:00,32.801
2026-03-05T05:05:00+00:00,32.84
2026-03-05T05:10:00+00:00,32.951
2026-03-05T05:15:00+00:00,32.912
2026-03-05T05:20:00+00:00,32.916
2026-03-05T05:25:00+00:00,32.946
2026-03-05T05:30:00+00:00,32.951
2026-03-05T05:35:00+00:00,32.95
2026-03-05T05:40:00+00:00,32.96
2026-03-05T05:45:00+00:00,33.052
2026-03-05T05:50:00+00:00,33.083
2026-03-05T05:55:00+00:00,33.051
2026-03-05T06:00:00+00:00,33.085
2026-03-05T06:05:00+00:00,32.939
2026-03-05T06:10:00+00:00,32.787
2026-03-05T06:15:00+00:00,32.768
2026-03-05T06:20:00+00:00,32.732
2026-03-05T06:25:00+00:00,32.737
2026-03-05T06:30:00+00:00,32.981
2026-03-05T06:35:00+00:00,32.978
2026-03-05T06:40:00+00:00,32.947
2026-03-05T06:45:00+00:00,33.154
2026-03-05T06:50:00+00:00,33.1
2026-03-05T06:55:00+00:00,33.097
2026-03-05T07:00:00+00:00,33.208
2026-03-05T07:05:00+00:00,33.127
2026-03-05T07:10:00+00:00,33.03
2026-03-05T07:15:00+00:00,32.965
2026-03-05T07:20:00+00:00,33.01
2026-03-05T07:25:00+00:00,33.007
2026-03-05T07:30:00+00:00,33.015
2026-03-05T07:35:00+00:00,33.032
2026-03-05T07:40:00+00:00,33.046
2026-03-05T07:45:00+00:00,33.073
2026-03-05T07:50:00+00:00,33.021
2026-03-05T07:55:00+00:00,33.079
2026-03-05T08:00:00+00:00,33.088
2026-03-05T08:05:00+00:00,33.05
2026-03-05T08:10:00+00:00,33.118
2026-03-05T08:15:00+00:00,33.156
2026-03-05T08:20:00+00:00,33.138
2026-03-05T08:25:00+00:00,33.152
2026-03-05T08:30:00+00:00,33.194
2026-03-05T08:35:00+00:00,33.213
2026-03-05T08:40:00+00:00,33.232
2026-03-05T08:45:00+00:00,33.194
2026-03-05T08:50:00+00:00,33.178
2026-03-05T08:55:00+00:00,33.13
2026-03-05T09:00:00+00:00,33.223
2026-03-05T09:05:00+00:00,33.306
2026-03-05T09:10:00+00:00,33.25
2026-03-05T09:15:00+00:00,33.224
2026-03-05T09:20:00+00:00,33.198
2026-03-05T09:25:00+00:00,33.195
2026-03-05T09:30:00+00:00,33.208
2026-03-05T09:35:00+00:00,33.264
2026-03-05T09:40:00+00:00,33.196
2026-03-05T09:45:00+00:00,33.202
2026-03-05T09:50:00+00:00,33.264
2026-03-05T09:55:00+00:00,33.292
2026-03-05T10:00:00+00:00,33.273
2026-03-05T10:05:00+00:00,33.014
2026-03-05T10:10:00+00:00,32.98
2026-03-05T10:15:00+00:00,32.944
2026-03-05T10:20:00+00:00,32.848
2026-03-05T10:25:00+00:00,32.814
2026-03-05T10:30:00+00:00,32.769
2026-03-05T10:35:00+00:00,32.734
2026-03-05T10:40:00+00:00,32.697
2026-03-05T10:45:00+00:00,32.704
2026-03-05T10:50:00+00:00,32.748
2026-03-05T10:55:00+00:00,32.793
2026-03-05T11:00:00+00:00,32.805
2026-03-05T11:05:00+00:00,32.848
2026-03-05T11:10:00+00:00,32.822
2026-03-05T11:15:00+00:00,32.88
2026-03-05T11:20:00+00:00,32.897
2026-03-05T11:25:00+00:00,32.925
2026-03-05T11:30:00+00:00,32.957
2026-03-05T11:35:00+00:00,32.994
2026-03-05T11:40:00+00:00,32.967
2026-03-05T11:45:00+00:00,32.956
2026-03-05T11:50:00+00:00,32.904
2026-03-05T11:55:00+00:00,32.93
2026-03-05T12:00:00+00:00,33.012
2026-03-05T12:05:00+00:00,32.998
2026-03-05T12:10:00+00:00,32.959
2026-03-05T12:15:00+00:00,32.931
2026-03-05T12:20:00+00:00,32.966
2026-03-05T12:25:00+00:00,32.992
2026-03-05T12:30:00+00:00,33.003
2026-03-05T12:35:00+00:00,33.0
2026-03-05T12:40:00+00:00,33.022
2026-03-05T12:45:00+00:00,33.014
2026-03-05T12:50:00+00:00,33.033
2026-03-05T12:55:00+00:00,33.018
2026-03-05T13:00:00+00:00,33.028
2026-03-05T13:05:00+00:00,32.918
2026-03-05T13:10:00+00:00,32.902
2026-03-05T13:15:00+00:00,32.942
2026-03-05T13:20:00+00:00,33.007
2026-03-05T13:25:00+00:00,33.02
2026-03-05T13:30:00+00:00,33.037
2026-03-05T13:35:00+00:00,33.01
2026-03-05T13:40:00+00:00,32.904
2026-03-05T13:45:00+00:00,32.898
2026-03-05T13:50:00+00:00,32.932
2026-03-05T13:55:00+00:00,32.988
2026-03-05T14:00:00+00:00,33.026
2026-03-05T14:05:00+00:00,32.98
2026-03-05T14:10:00+00:00,32.912
2026-03-05T14:15:00+00:00,32.855
2026-03-05T14:20:00+00:00,32.823
2026-03-05T14:25:00+00:00,32.816
2026-03-05T14:30:00+00:00,32.829
2026-03-05T14:35:00+00:00,32.868
2026-03-05T14:40:00+00:00,32.838
2026-03-05T14:45:00+00:00,32.796
2026-03-05T14:50:00+00:00,32.818
2026-03-05T14:55:00+00:00,32.842
2026-03-05T15:00:00+00:00,32.86
2026-03-05T15:05:00+00:00,32.772
2026-03-05T15:10:00+00:00,32.776
2026-03-05T15:15:00+00:00,32.788
2026-03-05T15:20:00+00:00,32.799
2026-03-05T15:25:00+00:00,32.742
2026-03-05T15:30:00+00:00,32.8
2026-03-05T15:35:00+00:00,33.067
2026-03-05T15:40:00+00:00,33.008
2026-03-05T15:45:00+00:00,32.898
2026-03-05T15:50:00+00:00,32.856
2026-03-05T15:55:00+00:00,32.866
2026-03-05T16:00:00+00:00,32.894
2026-03-05T16:05:00+00:00,32.83
2026-03-05T16:10:00+00:00,32.812
2026-03-05T16:15:00+00:00,32.796
2026-03-05T16:20:00+00:00,32.728
2026-03-05T16:25:00+00:00,32.766
2026-03-05T16:30:00+00:00,32.693
2026-03-05T16:35:00+00:00,32.847
2026-03-05T16:40:00+00:00,33.04
2026-03-05T16:45:00+00:00,33.135
2026-03-05T16:50:00+00:00,33.152
2026-03-05T16:55:00+00:00,33.152
2026-03-05T17:00:00+00:00,33.04
2026-03-05T17:05:00+00:00,32.976
2026-03-05T17:10:00+00:00,33.029
2026-03-05T17:15:00+00:00,33.084
2026-03-05T17:20:00+00:00,33.2
2026-03-05T17:25:00+00:00,33.118
2026-03-05T17:30:00+00:00,33.108
2026-03-05T17:35:00+00:00,33.102
2026-03-05T17:40:00+00:00,33.15
2026-03-05T17:45:00+00:00,33.153
2026-03-05T17:50:00+00:00,33.007
2026-03-05T17:55:00+00:00,33.093
2026-03-05T18:00:00+00:00,33.258
2026-03-05T18:05:00+00:00,33.185
2026-03-05T18:10:00+00:00,33.096
2026-03-05T18:15:00+00:00,33.09
2026-03-05T18:20:00+00:00,33.024
2026-03-05T18:25:00+00:00,33.0
2026-03-05T18:30:00+00:00,33.036
2026-03-05T18:35:00+00:00,33.073
2026-03-05T18:40:00+00:00,33.194
2026-03-05T18:45:00+00:00,33.326
2026-03-05T18:50:00+00:00,33.304
2026-03-05T18:55:00+00:00,33.305
2026-03-05T19:00:00+00:00,33.31
2026-03-05T19:05:00+00:00,33.3
2026-03-05T19:10:00+00:00,32.938
2026-03-05T19:15:00+00:00,32.949
2026-03-05T19:20:00+00:00,32.996
2026-03-05T19:25:00+00:00,33.111
2026-03-05T19:30:00+00:00,33.126
2026-03-05T19:35:00+00:00,32.996
2026-03-05T19:40:00+00:00,33.084
2026-03-05T19:45:00+00:00,33.118
2026-03-05T19:50:00+00:00,33.176
2026-03-05T19:55:00+00:00,33.142
2026-03-05T20:00:00+00:00,33.251
2026-03-05T20:05:00+00:00,33.216
2026-03-05T20:10:00+00:00,33.203
2026-03-05T20:15:00+00:00,33.212
2026-03-05T20:20:00+00:00,33.287
2026-03-05T20:25:00+00:00,33.14
2026-03-05T20:30:00+00:00,32.992
2026-03-05T20:35:00+00:00,32.972
2026-03-05T20:40:00+00:00,32.877
2026-03-05T20:45:00+00:00,32.752
2026-03-05T20:50:00+00:00,32.742
2026-03-05T20:55:00+00:00,32.844
2026-03-05T21:00:00+00:00,33.024
2026-03-05T21:05:00+00:00,33.112
2026-03-05T21:10:00+00:00,33.132
2026-03-05T21:15:00+00:00,32.805
2026-03-05T21:20:00+00:00,32.836
2026-03-05T21:25:00+00:00,32.901
2026-03-05T21:30:00+00:00,32.956
2026-03-05T21:35:00+00:00,32.844
2026-03-05T21:40:00+00:00,32.819
2026-03-05T21:45:00+00:00,32.896
2026-03-05T21:50:00+00:00,32.969
2026-03-05T21:55:00+00:00,33.01
2026-03-05T22:00:00+00:00,33.089
2026-03-05T22:05:00+00:00,33.11
2026-03-05T22:10:00+00:00,33.086
2026-03-05T22:15:00+00:00,33.073
2026-03-05T22:20:00+00:00,33.097
2026-03-05T22:25:00+00:00,33.132
2026-03-05T22:30:00+00:00,33.134
2026-03-05T22:35:00+00:00,33.146
2026-03-05T22:40:00+00:00,33.178
2026-03-05T22:45:00+00:00,33.211
2026-03-05T22:50:00+00:00,33.251
2026-03-05T22:55:00+00:00,33.294
2026-03-05T23:00:00+00:00,33.068
2026-03-05T23:05:00+00:00,32.972
2026-03-05T23:10:00+00:00,32.993
2026-03-05T23:15:00+00:00,32.97
2026-03-05T23:20:00+00:00,32.944
2026-03-05T23:25:00+00:00,32.984
2026-03-05T23:30:00+00:00,33.085
2026-03-05T23:35:00+00:00,33.005
2026-03-05T23:40:00+00:00,33.01
2026-03-05T23:45:00+00:00,33.012
2026-03-05T23:50:00+00:00,33.089
2026-03-05T23:55:00+00:00,33.104
2026-03-06T00:00:00+00:00,33.146
