ValueDate,Amps,Volts
2026-02-26T00:05:00+00:00,309.676,32.817
2026-02-26T00:10:00+00:00,316.868,32.672
2026-02-26T00:15:00+00:00,319.994,32.544
2026-02-26T00:20:00+00:00,317.488,32.576
2026-02-26T00:25:00+00:00,317.311,32.725
2026-02-26T00:30:00+00:00,315.74,32.894
2026-02-26T00:35:00+00:00,331.85,32.734
2026-02-26T00:40:00+00:00,342.799,32.624
2026-02-26T00:45:00+00:00,346.768,32.606
2026-02-26T00:50:00+00:00,346.744,32.534
2026-02-26T00:55:00+00:00,346.869,32.511
2026-02-26T01:00:00+00:00,346.656,32.588
2026-02-26T01:05:00+00:00,349.473,32.607
2026-02-26T01:10:00+00:00,349.773,32.63
2026-02-26T01:15:00+00:00,347.86,32.644
2026-02-26T01:20:00+00:00,344.924,32.704
2026-02-26T01:25:00+00:00,342.861,32.739
2026-02-26T01:30:00+00:00,341.424,32.776
2026-02-26T01:35:00+00:00,337.444,32.783
2026-02-26T01:40:00+00:00,338.144,32.824
2026-02-26T01:45:00+00:00,335.47,32.822
2026-02-26T01:50:00+00:00,333.571,32.819
2026-02-26T01:55:00+00:00,330.452,32.838
2026-02-26T02:00:00+00:00,325.472,32.903
2026-02-26T02:05:00+00:00,331.448,32.838
2026-02-26T02:10:00+00:00,333.029,32.804
2026-02-26T02:15:00+00:00,331.16,32.828
2026-02-26T02:20:00+00:00,330.06,32.817
2026-02-26T02:25:00+00:00,328.286,32.86
2026-02-26T02:30:00+00:00,326.312,32.826
2026-02-26T02:35:00+00:00,324.398,32.869
2026-02-26T02:40:00+00:00,323.198,32.959
2026-02-26T02:45:00+00:00,322.09,32.973
2026-02-26T02:50:00+00:00,323.202,32.996
2026-02-26T02:55:00+00:00,318.624,33.0
2026-02-26T03:00:00+00:00,315.309,33.024
2026-02-26T03:05:00+00:00,313.59,33.02
2026-02-26T03:10:00+00:00,312.367,32.994
2026-02-26T03:15:00+00:00,310.306,33.082
2026-02-26T03:20:00+00:00,308.608,33.118
2026-02-26T03:25:00+00:00,305.228,33.176
2026-02-26T03:30:00+00:00,304.965,33.144
2026-02-26T03:35:00+00:00,305.155,33.152
2026-02-26T03:40:00+00:00,299.81,33.172
2026-02-26T03:45:00+00:00,298.642,33.186
2026-02-26T03:50:00+00:00,297.068,33.207
2026-02-26T03:55:00+00:00,293.403,33.232
2026-02-26T04:00:00+00:00,290.364,33.297
2026-02-26T04:05:00+00:00,289.99,33.225
2026-02-26T04:10:00+00:00,293.23,33.2
2026-02-26T04:15:00+00:00,291.321,33.19
2026-02-26T04:20:00+00:00,291.653,33.192
2026-02-26T04:25:00+00:00,289.462,33.218
2026-02-26T04:30:00+00:00,287.846,33.23
2026-02-26T04:35:00+00:00,287.492,33.225
2026-02-26T04:40:00+00:00,287.553,33.232
2026-02-26T04:45:00+00:00,287.317,33.26
2026-02-26T04:50:00+00:00,288.678,33.252
2026-02-26T04:55:00+00:00,289.541,33.321
2026-02-26T05:00:00+00:00,291.595,33.261
2026-02-26T05:05:00+00:00,292.231,33.179
2026-02-26T05:10:00+00:00,292.794,33.136
2026-02-26T05:15:00+00:00,291.573,33.185
2026-02-26T05:20:00+00:00,290.661,33.17
2026-02-26T05:25:00+00:00,288.915,33.177
2026-02-26T05:30:00+00:00,287.43,33.165
2026-02-26T05:35:00+00:00,287.964,33.117
2026-02-26T05:40:00+00:00,291.71,33.106
2026-02-26T05:45:00+00:00,292.631,33.08
2026-02-26T05:50:00+00:00,294.944,33.052
2026-02-26T05:55:00+00:00,297.075,33.026
2026-02-26T06:00:00+00:00,300.922,32.982
2026-02-26T06:05:00+00:00,310.72,32.732
2026-02-26T06:10:00+00:00,318.827,32.65
2026-02-26T06:15:00+00:00,325.845,32.692
2026-02-26T06:20:00+00:00,330.908,32.766
2026-02-26T06:25:00+00:00,334.224,32.704
2026-02-26T06:30:00+00:00,335.41,32.707
2026-02-26T06:35:00+00:00,344.904,32.642
2026-02-26T06:40:00+00:00,353.588,32.553
2026-02-26T06:45:00+00:00,361.486,32.584
2026-02-26T06:50:00+00:00,368.3,32.723
2026-02-26T06:55:00+00:00,372.544,32.674
2026-02-26T07:00:00+00:00,376.999,32.609
2026-02-26T07:05:00+00:00,380.297,32.514
2026-02-26T07:10:00+00:00,392.168,32.406
2026-02-26T07:15:00+00:00,404.071,32.635
2026-02-26T07:20:00+00:00,412.708,32.65
2026-02-26T07:25:00+00:00,420.688,32.623
2026-02-26T07:30:00+00:00,421.079,32.58
2026-02-26T07:35:00+00:00,425.454,32.502
2026-02-26T07:40:00+00:00,424.589,32.71
2026-02-26T07:45:00+00:00,424.666,32.713
2026-02-26T07:50:00+00:00,427.296,32.78
2026-02-26T07:55:00+00:00,427.403,32.752
2026-02-26T08:00:00+00:00,427.812,32.65
2026-02-26T08:05:00+00:00,435.904,32.526
2026-02-26T08:10:00+00:00,437.74,32.507
2026-02-26T08:15:00+00:00,440.038,32.586
2026-02-26T08:20:00+00:00,440.439,32.588
2026-02-26T08:25:00+00:00,438.394,32.624
2026-02-26T08:30:00+00:00,436.23,32.6
2026-02-26T08:35:00+00:00,435.449,32.614
2026-02-26T08:40:00+00:00,429.275,32.632
2026-02-26T08:45:00+00:00,428.818,32.635
2026-02-26T08:50:00+00:00,432.311,32.62
2026-02-26T08:55:00+00:00,424.471,32.626
2026-02-26T09:00:00+00:00,424.546,32.627
2026-02-26T09:05:00+00:00,418.664,32.606
2026-02-26T09:10:00+00:00,423.717,32.598
2026-02-26T09:15:00+00:00,427.415,32.569
2026-02-26T09:20:00+00:00,432.466,32.631
2026-02-26T09:25:00+00:00,427.721,32.651
2026-02-26T09:30:00+00:00,408.671,32.714
2026-02-26T09:35:00+00:00,397.5,32.694
2026-02-26T09:40:00+00:00,401.606,32.689
2026-02-26T09:45:00+00:00,407.94,32.724
2026-02-26T09:50:00+00:00,397.786,32.778
2026-02-26T09:55:00+00:00,399.894,32.788
2026-02-26T10:00:00+00:00,395.304,32.808
2026-02-26T10:05:00+00:00,388.872,32.781
2026-02-26T10:10:00+00:00,393.886,32.77
2026-02-26T10:15:00+00:00,390.094,32.826
2026-02-26T10:20:00+00:00,378.845,32.818
2026-02-26T10:25:00+00:00,376.959,32.78
2026-02-26T10:30:00+00:00,378.626,32.766
2026-02-26T10:35:00+00:00,388.89,32.803
2026-02-26T10:40:00+00:00,391.664,32.719
2026-02-26T10:45:00+00:00,394.894,32.701
2026-02-26T10:50:00+00:00,388.538,32.689
2026-02-26T10:55:00+00:00,388.538,32.754
2026-02-26T11:00:00+00:00,381.35,32.77
2026-02-26T11:05:00+00:00,360.275,32.817
2026-02-26T11:10:00+00:00,323.072,32.848
2026-02-26T11:15:00+00:00,332.232,32.84
2026-02-26T11:20:00+00:00,352.423,32.906
2026-02-26T11:25:00+00:00,352.162,32.816
2026-02-26T11:30:00+00:00,352.214,32.776
2026-02-26T11:35:00+00:00,371.6,32.782
2026-02-26T11:40:00+00:00,355.434,32.823
2026-02-26T11:45:00+00:00,360.326,32.821
2026-02-26T11:50:00+00:00,362.044,32.937
2026-02-26T11:55:00+00:00,365.294,32.873
2026-02-26T12:00:00+00:00,376.509,32.898
2026-02-26T12:05:00+00:00,375.419,32.835
2026-02-26T12:10:00+00:00,394.244,32.804
2026-02-26T12:15:00+00:00,402.748,32.778
2026-02-26T12:20:00+00:00,403.195,32.798
2026-02-26T12:25:00+00:00,393.759,32.823
2026-02-26T12:30:00+00:00,378.866,32.836
2026-02-26T12:35:00+00:00,357.346,32.784
2026-02-26T12:40:00+00:00,351.911,32.772
2026-02-26T12:45:00+00:00,360.094,32.767
2026-02-26T12:50:00+00:00,351.99,32.767
2026-02-26T12:55:00+00:00,364.938,32.766
2026-02-26T13:00:00+00:00,376.721,32.776
2026-02-26T13:05:00+00:00,391.626,32.71
2026-02-26T13:10:00+00:00,397.312,32.648
2026-02-26T13:15:00+00:00,389.658,32.748
2026-02-26T13:20:00+00:00,374.066,32.832
2026-02-26T13:25:00+00:00,365.838,32.812
2026-02-26T13:30:00+00:00,355.641,32.668
2026-02-26T13:35:00+00:00,377.178,32.623
2026-02-26T13:40:00+00:00,356.467,32.62
2026-02-26T13:45:00+00:00,358.271,32.602
2026-02-26T13:50:00+00:00,369.594,32.603
2026-02-26T13:55:00+00:00,370.626,32.722
2026-02-26T14:00:00+00:00,369.626,32.643
2026-02-26T14:05:00+00:00,378.634,32.714
2026-02-26T14:10:00+00:00,385.118,32.688
2026-02-26T14:15:00+00:00,375.245,32.765
2026-02-26T14:20:00+00:00,372.796,32.78
2026-02-26T14:25:00+00:00,371.814,32.734
2026-02-26T14:30:00+00:00,376.992,32.695
2026-02-26T14:35:00+00:00,386.328,32.694
2026-02-26T14:40:00+00:00,390.698,32.7
2026-02-26T14:45:00+00:00,392.762,32.675
2026-02-26T14:50:00+00:00,388.237,32.697
2026-02-26T14:55:00+00:00,377.821,32.745
2026-02-26T15:00:00+00:00,379.526,32.866
2026-02-26T15:05:00+00:00,380.655,32.957
2026-02-26T15:10:00+00:00,387.203,32.992
2026-02-26T15:15:00+00:00,391.708,33.081
2026-02-26T15:20:00+00:00,394.85,33.104
2026-02-26T15:25:00+00:00,395.502,33.094
2026-02-26T15:30:00+00:00,401.054,33.038
2026-02-26T15:35:00+00:00,406.254,33.006
2026-02-26T15:40:00+00:00,405.821,32.978
2026-02-26T15:45:00+00:00,416.727,32.966
2026-02-26T15:50:00+00:00,417.268,32.858
2026-02-26T15:55:00+00:00,412.102,32.952
2026-02-26T16:00:00+00:00,425.267,32.894
2026-02-26T16:05:00+00:00,437.575,32.814
2026-02-26T16:10:00+00:00,445.453,32.817
2026-02-26T16:15:00+00:00,450.342,32.8
2026-02-26T16:20:00+00:00,452.151,32.814
2026-02-26T16:25:00+00:00,459.5,32.853
2026-02-26T16:30:00+00:00,457.704,32.83
2026-02-26T16:35:00+00:00,468.864,32.81
2026-02-26T16:40:00+00:00,468.736,32.768
2026-02-26T16:45:00+00:00,467.987,32.644
2026-02-26T16:50:00+00:00,477.197,32.51
2026-02-26T16:55:00+00:00,485.867,32.618
2026-02-26T17:00:00+00:00,491.34,32.722
2026-02-26T17:05:00+00:00,498.568,32.591
2026-02-26T17:10:00+00:00,503.335,32.614
2026-02-26T17:15:00+00:00,503.487,32.57
2026-02-26T17:20:00+00:00,507.683,32.737
2026-02-26T17:25:00+00:00,511.042,32.847
2026-02-26T17:30:00+00:00,516.112,32.823
2026-02-26T17:35:00+00:00,518.956,32.776
2026-02-26T17:40:00+00:00,526.881,32.766
2026-02-26T17:45:00+00:00,526.587,32.827
2026-02-26T17:50:00+00:00,529.313,32.898
2026-02-26T17:55:00+00:00,527.832,32.977
2026-02-26T18:00:00+00:00,530.618,33.02
2026-02-26T18:05:00+00:00,534.855,32.906
2026-02-26T18:10:00+00:00,532.686,32.826
2026-02-26T18:15:00+00:00,535.864,32.82
2026-02-26T18:20:00+00:00,536.396,32.774
2026-02-26T18:25:00+00:00,533.846,32.818
2026-02-26T18:30:00+00:00,531.482,32.825
2026-02-26T18:35:00+00:00,531.466,32.778
2026-02-26T18:40:00+00:00,529.028,32.78
2026-02-26T18:45:00+00:00,524.693,32.76
2026-02-26T18:50:00+00:00,518.484,32.78
2026-02-26T18:55:00+00:00,508.559,32.904
2026-02-26T19:00:00+00:00,509.066,32.871
2026-02-26T19:05:00+00:00,505.543,32.909
2026-02-26T19:10:00+00:00,505.928,32.808
2026-02-26T19:15:00+00:00,504.805,32.946
2026-02-26T19:20:00+00:00,502.359,32.998
2026-02-26T19:25:00+00:00,490.446,33.126
2026-02-26T19:30:00+00:00,484.643,33.312
2026-02-26T19:35:00+00:00,477.912,33.137
2026-02-26T19:40:00+00:00,473.268,32.97
2026-02-26T19:45:00+00:00,468.59,32.818
2026-02-26T19:50:00+00:00,467.062,32.647
2026-02-26T19:55:00+00:00,464.006,32.629
2026-02-26T20:00:00+00:00,459.322,32.74
2026-02-26T20:05:00+00:00,458.571,32.722
2026-02-26T20:10:00+00:00,456.345,32.758
2026-02-26T20:15:00+00:00,452.477,32.864
2026-02-26T20:20:00+00:00,446.592,32.898
2026-02-26T20:25:00+00:00,440.397,32.978
2026-02-26T20:30:00+00:00,439.221,32.971
2026-02-26T20:35:00+00:00,433.38,32.952
2026-02-26T20:40:00+00:00,432.807,32.747
2026-02-26T20:45:00+00:00,431.278,32.582
2026-02-26T20:50:00+00:00,428.038,32.678
2026-02-26T20:55:00+00:00,424.11,32.78
2026-02-26T21:00:00+00:00,418.376,32.89
2026-02-26T21:05:00+00:00,413.87,32.836
2026-02-26T21:10:00+00:00,409.846,32.95
2026-02-26T21:15:00+00:00,406.23,32.975
2026-02-26T21:20:00+00:00,403.478,33.037
2026-02-26T21:25:00+00:00,401.33,33.043
2026-02-26T21:30:00+00:00,393.692,33.051
2026-02-26T21:35:00+00:00,386.142,33.071
2026-02-26T21:40:00+00:00,382.294,33.183
2026-02-26T21:45:00+00:00,377.956,33.246
2026-02-26T21:50:00+00:00,373.91,33.25
2026-02-26T21:55:00+00:00,370.228,33.24
2026-02-26T22:00:00+00:00,365.572,33.371
2026-02-26T22:05:00+00:00,364.234,33.363
2026-02-26T22:10:00+00:00,357.308,33.41
2026-02-26T22:15:00+00:00,354.6,33.08
2026-02-26T22:20:00+00:00,345.645,33.108
2026-02-26T22:25:00+00:00,344.929,33.046
2026-02-26T22:30:00+00:00,340.838,33.085
2026-02-26T22:35:00+00:00,334.612,33.02
2026-02-26T22:40:00+00:00,333.198,32.976
2026-02-26T22:45:00+00:00,332.604,32.998
2026-02-26T22:50:00+00:00,329.948,33.126
2026-02-26T22:55:00+00:00,327.12,33.152
2026-02-26T23:00:00+00:00,320.074,33.166
2026-02-26T23:05:00+00:00,319.36,33.047
2026-02-26T23:10:00+00:00,316.889,33.036
2026-02-26T23:15:00+00:00,316.367,32.879
2026-02-26T23:20:00+00:00,313.192,32.856
2026-02-26T23:25:00+00:00,310.014,32.871
2026-02-26T23:30:00+00:00,308.268,32.831
2026-02-26T23:35:00+00:00,312.348,32.834
2026-02-26T23:40:00+00:00,311.34,32.91
2026-02-26T23:45:00+00:00,308.524,32.974
2026-02-26T23:50:00+00:00,306.405,32.982
2026-02-26T23:55:00+00:00,306.706,32.894
2026-02-27T00:00:00+00:00,304.7,32.84
2026-02-27T00:05:00+00:00,314.72,32.65
2026-02-27T00:10:00+00:00,322.166,32.582
2026-02-27T00:15:00+00:00,319.21,32.597
2026-02-27T00:20:00+00:00,318.291,32.638
2026-02-27T00:25:00+00:00,319.794,32.63
2026-02-27T00:30:00+00:00,318.029,32.614
2026-02-27T00:35:00+00:00,336.529,32.528
2026-02-27T00:40:00+00:00,348.836,32.617
2026-02-27T00:45:00+00:00,352.742,32.657
2026-02-27T00:50:00+00:00,353.831,32.674
2026-02-27T00:55:00+00:00,350.57,32.734
2026-02-27T01:00:00+00:00,349.323,32.783
2026-02-27T01:05:00+00:00,346.62,32.677
2026-02-27T01:10:00+00:00,346.743,32.638
2026-02-27T01:15:00+00:00,345.21,32.744
2026-02-27T01:20:00+00:00,339.802,32.742
2026-02-27T01:25:00+00:00,336.267,32.774
2026-02-27T01:30:00+00:00,333.085,32.804
2026-02-27T01:35:00+00:00,331.214,32.823
2026-02-27T01:40:00+00:00,332.723,32.916
2026-02-27T01:45:00+00:00,331.286,32.956
2026-02-27T01:50:00+00:00,327.78,32.976
2026-02-27T01:55:00+00:00,323.742,33.025
2026-02-27T02:00:00+00:00,321.61,32.952
2026-02-27T02:05:00+00:00,331.734,32.834
2026-02-27T02:10:00+00:00,333.068,32.898
2026-02-27T02:15:00+00:00,332.862,32.945
2026-02-27T02:20:00+00:00,332.038,32.962
2026-02-27T02:25:00+00:00,331.034,33.018
2026-02-27T02:30:00+00:00,326.506,33.03
2026-02-27T02:35:00+00:00,323.756,33.177
2026-02-27T02:40:00+00:00,323.358,33.2
2026-02-27T02:45:00+00:00,319.588,33.212
2026-02-27T02:50:00+00:00,317.589,33.2
2026-02-27T02:55:00+00:00,315.454,33.189
2026-02-27T03:00:00+00:00,314.907,33.218
2026-02-27T03:05:00+00:00,313.682,33.143
2026-02-27T03:10:00+00:00,311.678,33.219
2026-02-27T03:15:00+00:00,310.575,33.222
2026-02-27T03:20:00+00:00,310.58,33.26
2026-02-27T03:25:00+00:00,306.467,33.053
2026-02-27T03:30:00+00:00,303.1,33.014
2026-02-27T03:35:00+00:00,301.133,33.034
2026-02-27T03:40:00+00:00,298.802,33.097
2026-02-27T03:45:00+00:00,297.826,33.17
2026-02-27T03:50:00+00:00,295.154,33.171
2026-02-27T03:55:00+00:00,293.774,33.188
2026-02-27T04:00:00+00:00,292.353,33.176
2026-02-27T04:05:00+00:00,292.823,33.222
2026-02-27T04:10:00+00:00,293.996,33.192
2026-02-27T04:15:00+00:00,292.343,33.192
2026-02-27T04:20:00+00:00,293.944,33.2
2026-02-27T04:25:00+00:00,291.76,33.205
2026-02-27T04:30:00+00:00,288.177,33.316
2026-02-27T04:35:00+00:00,288.915,33.355
2026-02-27T04:40:00+00:00,288.739,33.414
2026-02-27T04:45:00+00:00,289.836,33.275
2026-02-27T04:50:00+00:00,292.774,33.153
2026-02-27T04:55:00+00:00,295.388,33.142
2026-02-27T05:00:00+00:00,297.208,33.209
2026-02-27T05:05:00+00:00,297.048,33.15
2026-02-27T05:10:00+00:00,296.433,33.177
2026-02-27T05:15:00+00:00,297.95,33.138
2026-02-27T05:20:00+00:00,299.767,33.143
2026-02-27T05:25:00+00:00,299.438,33.152
2026-02-27T05:30:00+00:00,297.88,33.186
2026-02-27T05:35:00+00:00,297.626,33.216
2026-02-27T05:40:00+00:00,299.04,33.221
2026-02-27T05:45:00+00:00,301.288,33.152
2026-02-27T05:50:00+00:00,304.218,33.087
2026-02-27T05:55:00+00:00,306.006,33.116
2026-02-27T06:00:00+00:00,310.91,32.981
2026-02-27T06:05:00+00:00,322.859,32.904
2026-02-27T06:10:00+00:00,330.999,32.778
2026-02-27T06:15:00+00:00,336.978,32.672
2026-02-27T06:20:00+00:00,340.012,32.712
2026-02-27T06:25:00+00:00,346.854,32.8
2026-02-27T06:30:00+00:00,347.6,32.79
2026-02-27T06:35:00+00:00,355.28,32.691
2026-02-27T06:40:00+00:00,365.951,32.62
2026-02-27T06:45:00+00:00,374.651,32.63
2026-02-27T06:50:00+00:00,380.025,32.597
2026-02-27T06:55:00+00:00,384.357,32.571
2026-02-27T07:00:00+00:00,390.672,32.615
2026-02-27T07:05:00+00:00,386.964,32.648
2026-02-27T07:10:00+00:00,396.245,32.511
2026-02-27T07:15:00+00:00,404.086,32.54
2026-02-27T07:20:00+00:00,412.766,32.574
2026-02-27T07:25:00+00:00,417.754,32.55
2026-02-27T07:30:00+00:00,422.55,32.572
2026-02-27T07:35:00+00:00,423.894,32.565
2026-02-27T07:40:00+00:00,424.802,32.516
2026-02-27T07:45:00+00:00,422.24,32.501
2026-02-27T07:50:00+00:00,423.701,32.48
2026-02-27T07:55:00+00:00,422.577,32.462
2026-02-27T08:00:00+00:00,424.704,32.433
2026-02-27T08:05:00+00:00,425.734,32.41
2026-02-27T08:10:00+00:00,426.261,32.391
2026-02-27T08:15:00+00:00,428.158,32.528
2026-02-27T08:20:00+00:00,427.129,32.623
2026-02-27T08:25:00+00:00,421.192,32.644
2026-02-27T08:30:00+00:00,410.628,32.655
2026-02-27T08:35:00+00:00,403.19,32.622
2026-02-27T08:40:00+00:00,399.938,32.618
2026-02-27T08:45:00+00:00,397.208,32.637
2026-02-27T08:50:00+00:00,393.652,32.676
2026-02-27T08:55:00+00:00,393.202,32.653
2026-02-27T09:00:00+00:00,391.645,32.647
2026-02-27T09:05:00+00:00,392.292,32.646
2026-02-27T09:10:00+00:00,401.0,32.698
2026-02-27T09:15:00+00:00,398.23,32.656
2026-02-27T09:20:00+00:00,394.593,32.641
2026-02-27T09:25:00+00:00,394.982,32.669
2026-02-27T09:30:00+00:00,389.766,32.647
2026-02-27T09:35:00+00:00,387.535,32.71
2026-02-27T09:40:00+00:00,392.696,32.749
2026-02-27T09:45:00+00:00,392.529,32.761
2026-02-27T09:50:00+00:00,383.237,32.724
2026-02-27T09:55:00+00:00,394.788,32.69
2026-02-27T10:00:00+00:00,401.033,32.716
2026-02-27T10:05:00+00:00,404.359,32.792
2026-02-27T10:10:00+00:00,402.62,32.779
2026-02-27T10:15:00+00:00,396.367,32.762
2026-02-27T10:20:00+00:00,408.966,32.775
2026-02-27T10:25:00+00:00,402.486,32.78
2026-02-27T10:30:00+00:00,402.201,32.765
2026-02-27T10:35:00+00:00,400.244,32.797
2026-02-27T10:40:00+00:00,388.506,32.8
2026-02-27T10:45:00+00:00,388.004,32.792
2026-02-27T10:50:00+00:00,398.051,32.78
2026-02-27T10:55:00+00:00,395.55,32.776
2026-02-27T11:00:00+00:00,394.074,32.764
2026-02-27T11:05:00+00:00,401.118,32.754
2026-02-27T11:10:00+00:00,407.681,32.748
2026-02-27T11:15:00+00:00,402.708,32.748
2026-02-27T11:20:00+00:00,398.178,32.694
2026-02-27T11:25:00+00:00,393.774,32.705
2026-02-27T11:30:00+00:00,392.177,32.648
2026-02-27T11:35:00+00:00,384.061,32.682
2026-02-27T11:40:00+00:00,379.492,32.711
2026-02-27T11:45:00+00:00,371.82,32.693
2026-02-27T11:50:00+00:00,390.646,32.772
2026-02-27T11:55:00+00:00,395.987,32.785
2026-02-27T12:00:00+00:00,368.905,32.82
2026-02-27T12:05:00+00:00,351.297,32.862
2026-02-27T12:10:00+00:00,314.028,32.926
2026-02-27T12:15:00+00:00,320.366,32.856
2026-02-27T12:20:00+00:00,340.025,32.861
2026-02-27T12:25:00+00:00,320.09,32.908
2026-02-27T12:30:00+00:00,307.63,32.894
2026-02-27T12:35:00+00:00,333.96,32.854
2026-02-27T12:40:00+00:00,351.452,32.823
2026-02-27T12:45:00+00:00,363.189,32.838
2026-02-27T12:50:00+00:00,366.602,32.918
2026-02-27T12:55:00+00:00,378.791,32.89
2026-02-27T13:00:00+00:00,371.996,32.95
2026-02-27T13:05:00+00:00,386.089,32.962
2026-02-27T13:10:00+00:00,379.542,32.978
2026-02-27T13:15:00+00:00,374.636,32.963
2026-02-27T13:20:00+00:00,383.322,32.957
2026-02-27T13:25:00+00:00,387.328,32.978
2026-02-27T13:30:00+00:00,377.342,32.974
2026-02-27T13:35:00+00:00,365.294,33.02
2026-02-27T13:40:00+00:00,357.26,33.017
2026-02-27T13:45:00+00:00,362.176,33.038
2026-02-27T13:50:00+00:00,344.93,33.104
2026-02-27T13:55:00+00:00,337.151,33.073
2026-02-27T14:00:00+00:00,322.307,33.016
2026-02-27T14:05:00+00:00,329.215,33.029
2026-02-27T14:10:00+00:00,294.188,33.02
2026-02-27T14:15:00+00:00,297.322,33.064
2026-02-27T14:20:00+00:00,332.316,33.114
