ValueDate,Amps,Volts
2026-02-27T14:25:00+00:00,345.712,33.057
2026-02-27T14:30:00+00:00,349.85,33.022
2026-02-27T14:35:00+00:00,360.065,33.026
2026-02-27T14:40:00+00:00,379.662,33.02
2026-02-27T14:45:00+00:00,380.08,33.026
2026-02-27T14:50:00+00:00,384.704,33.016
2026-02-27T14:55:00+00:00,381.26,33.039
2026-02-27T15:00:00+00:00,380.13,33.022
2026-02-27T15:05:00+00:00,389.664,33.027
2026-02-27T15:10:00+00:00,395.446,33.057
2026-02-27T15:15:00+00:00,395.048,33.11
2026-02-27T15:20:00+00:00,395.582,33.054
2026-02-27T15:25:00+00:00,390.752,33.018
2026-02-27T15:30:00+00:00,391.959,33.028
2026-02-27T15:35:00+00:00,399.479,33.005
2026-02-27T15:40:00+00:00,406.729,33.0
2026-02-27T15:45:00+00:00,403.856,33.0
2026-02-27T15:50:00+00:00,405.404,33.008
2026-02-27T15:55:00+00:00,415.59,33.025
2026-02-27T16:00:00+00:00,424.704,33.022
2026-02-27T16:05:00+00:00,424.808,33.042
2026-02-27T16:10:00+00:00,422.811,33.082
2026-02-27T16:15:00+00:00,427.092,33.106
2026-02-27T16:20:00+00:00,429.912,33.108
2026-02-27T16:25:00+00:00,433.346,33.029
2026-02-27T16:30:00+00:00,434.946,33.022
2026-02-27T16:35:00+00:00,438.346,33.008
2026-02-27T16:40:00+00:00,439.69,33.018
2026-02-27T16:45:00+00:00,443.233,33.025
2026-02-27T16:50:00+00:00,447.342,33.0
2026-02-27T16:55:00+00:00,453.792,33.0
2026-02-27T17:00:00+00:00,460.314,32.99
2026-02-27T17:05:00+00:00,461.468,32.92
2026-02-27T17:10:00+00:00,465.192,32.88
2026-02-27T17:15:00+00:00,472.914,32.826
2026-02-27T17:20:00+00:00,478.941,32.8
2026-02-27T17:25:00+00:00,480.592,32.792
2026-02-27T17:30:00+00:00,485.838,32.764
2026-02-27T17:35:00+00:00,489.119,32.786
2026-02-27T17:40:00+00:00,491.98,32.763
2026-02-27T17:45:00+00:00,494.555,32.726
2026-02-27T17:50:00+00:00,498.36,32.652
2026-02-27T17:55:00+00:00,504.8,32.656
2026-02-27T18:00:00+00:00,506.72,32.64
2026-02-27T18:05:00+00:00,508.312,32.761
2026-02-27T18:10:00+00:00,510.242,32.765
2026-02-27T18:15:00+00:00,508.084,32.799
2026-02-27T18:20:00+00:00,506.816,32.8
2026-02-27T18:25:00+00:00,506.53,32.8
2026-02-27T18:30:00+00:00,499.398,32.8
2026-02-27T18:35:00+00:00,500.292,32.78
2026-02-27T18:40:00+00:00,496.4,32.802
2026-02-27T18:45:00+00:00,494.029,32.836
2026-02-27T18:50:00+00:00,487.668,32.892
2026-02-27T18:55:00+00:00,485.878,32.956
2026-02-27T19:00:00+00:00,487.544,32.963
2026-02-27T19:05:00+00:00,484.773,32.932
2026-02-27T19:10:00+00:00,482.38,32.985
2026-02-27T19:15:00+00:00,478.894,32.977
2026-02-27T19:20:00+00:00,475.112,33.0
2026-02-27T19:25:00+00:00,468.366,33.0
2026-02-27T19:30:00+00:00,468.106,32.998
2026-02-27T19:35:00+00:00,469.49,32.974
2026-02-27T19:40:00+00:00,465.17,32.974
2026-02-27T19:45:00+00:00,462.75,33.0
2026-02-27T19:50:00+00:00,457.004,32.82
2026-02-27T19:55:00+00:00,451.347,32.789
2026-02-27T20:00:00+00:00,452.246,32.704
2026-02-27T20:05:00+00:00,446.658,32.608
2026-02-27T20:10:00+00:00,442.242,32.567
2026-02-27T20:15:00+00:00,438.295,32.6
2026-02-27T20:20:00+00:00,433.706,32.635
2026-02-27T20:25:00+00:00,430.466,32.725
2026-02-27T20:30:00+00:00,423.483,32.74
2026-02-27T20:35:00+00:00,417.216,32.764
2026-02-27T20:40:00+00:00,413.642,32.792
2026-02-27T20:45:00+00:00,411.18,32.8
2026-02-27T20:50:00+00:00,409.607,32.8
2026-02-27T20:55:00+00:00,405.7,32.832
2026-02-27T21:00:00+00:00,401.864,32.897
2026-02-27T21:05:00+00:00,398.129,33.087
2026-02-27T21:10:00+00:00,388.583,33.22
2026-02-27T21:15:00+00:00,388.21,33.22
2026-02-27T21:20:00+00:00,386.879,33.246
2026-02-27T21:25:00+00:00,383.488,33.318
2026-02-27T21:30:00+00:00,376.549,33.344
2026-02-27T21:35:00+00:00,374.44,33.29
2026-02-27T21:40:00+00:00,374.248,33.348
2026-02-27T21:45:00+00:00,374.468,33.343
2026-02-27T21:50:00+00:00,370.929,33.248
2026-02-27T21:55:00+00:00,364.77,33.09
2026-02-27T22:00:00+00:00,366.082,33.026
2026-02-27T22:05:00+00:00,368.278,33.024
2026-02-27T22:10:00+00:00,366.43,33.023
2026-02-27T22:15:00+00:00,362.567,33.064
2026-02-27T22:20:00+00:00,353.654,33.143
2026-02-27T22:25:00+00:00,349.646,33.188
2026-02-27T22:30:00+00:00,343.958,33.219
2026-02-27T22:35:00+00:00,336.577,33.3
2026-02-27T22:40:00+00:00,333.329,33.328
2026-02-27T22:45:00+00:00,329.548,33.372
2026-02-27T22:50:00+00:00,325.546,33.391
2026-02-27T22:55:00+00:00,322.664,33.417
2026-02-27T23:00:00+00:00,319.769,33.419
2026-02-27T23:05:00+00:00,321.376,33.002
2026-02-27T23:10:00+00:00,315.655,32.976
2026-02-27T23:15:00+00:00,312.984,32.974
2026-02-27T23:20:00+00:00,311.866,32.902
2026-02-27T23:25:00+00:00,309.454,32.882
2026-02-27T23:30:00+00:00,306.281,32.923
2026-02-27T23:35:00+00:00,312.726,32.963
2026-02-27T23:40:00+00:00,309.554,32.976
2026-02-27T23:45:00+00:00,306.492,32.996
2026-02-27T23:50:00+00:00,306.872,33.0
2026-02-27T23:55:00+00:00,303.166,33.028
2026-02-28T00:00:00+00:00,303.104,33.042
2026-02-28T00:05:00+00:00,314.886,32.934
2026-02-28T00:10:00+00:00,320.952,32.831
2026-02-28T00:15:00+00:00,319.169,32.848
2026-02-28T00:20:00+00:00,319.444,32.878
2026-02-28T00:25:00+00:00,319.798,32.89
2026-02-28T00:30:00+00:00,319.308,32.821
2026-02-28T00:35:00+00:00,335.068,32.682
2026-02-28T00:40:00+00:00,346.053,32.679
2026-02-28T00:45:00+00:00,348.569,32.749
2026-02-28T00:50:00+00:00,345.778,32.758
2026-02-28T00:55:00+00:00,345.088,32.71
2026-02-28T01:00:00+00:00,344.464,32.683
2026-02-28T01:05:00+00:00,346.847,32.624
2026-02-28T01:10:00+00:00,347.785,32.641
2026-02-28T01:15:00+00:00,345.795,32.675
2026-02-28T01:20:00+00:00,343.378,32.758
2026-02-28T01:25:00+00:00,341.908,32.782
2026-02-28T01:30:00+00:00,337.006,32.799
2026-02-28T01:35:00+00:00,338.482,32.76
2026-02-28T01:40:00+00:00,337.059,32.731
2026-02-28T01:45:00+00:00,335.727,32.777
2026-02-28T01:50:00+00:00,334.95,32.795
2026-02-28T01:55:00+00:00,334.309,32.786
2026-02-28T02:00:00+00:00,336.142,32.767
2026-02-28T02:05:00+00:00,340.648,32.78
2026-02-28T02:10:00+00:00,341.706,32.8
2026-02-28T02:15:00+00:00,338.596,32.8
2026-02-28T02:20:00+00:00,333.235,32.8
2026-02-28T02:25:00+00:00,329.927,32.82
2026-02-28T02:30:00+00:00,323.628,32.917
2026-02-28T02:35:00+00:00,323.969,32.923
2026-02-28T02:40:00+00:00,324.763,32.88
2026-02-28T02:45:00+00:00,325.106,32.939
2026-02-28T02:50:00+00:00,318.376,32.996
2026-02-28T02:55:00+00:00,316.85,33.0
2026-02-28T03:00:00+00:00,314.219,33.0
2026-02-28T03:05:00+00:00,321.85,33.0
2026-02-28T03:10:00+00:00,322.414,33.0
2026-02-28T03:15:00+00:00,320.885,33.0
2026-02-28T03:20:00+00:00,318.32,33.013
2026-02-28T03:25:00+00:00,315.939,33.034
2026-02-28T03:30:00+00:00,313.632,33.08
2026-02-28T03:35:00+00:00,313.234,33.146
2026-02-28T03:40:00+00:00,308.962,33.171
2026-02-28T03:45:00+00:00,307.367,33.2
2026-02-28T03:50:00+00:00,306.446,33.2
2026-02-28T03:55:00+00:00,303.7,33.213
2026-02-28T04:00:00+00:00,301.153,32.932
2026-02-28T04:05:00+00:00,302.692,32.846
2026-02-28T04:10:00+00:00,304.354,32.864
2026-02-28T04:15:00+00:00,300.669,32.909
2026-02-28T04:20:00+00:00,302.255,32.904
2026-02-28T04:25:00+00:00,299.462,32.96
2026-02-28T04:30:00+00:00,293.435,32.924
2026-02-28T04:35:00+00:00,294.879,32.939
2026-02-28T04:40:00+00:00,295.27,33.027
2026-02-28T04:45:00+00:00,295.134,33.0
2026-02-28T04:50:00+00:00,294.55,32.98
2026-02-28T04:55:00+00:00,292.791,32.971
2026-02-28T05:00:00+00:00,293.885,32.951
2026-02-28T05:05:00+00:00,291.96,32.856
2026-02-28T05:10:00+00:00,291.714,32.888
2026-02-28T05:15:00+00:00,290.163,32.912
2026-02-28T05:20:00+00:00,288.646,32.893
2026-02-28T05:25:00+00:00,288.133,32.945
2026-02-28T05:30:00+00:00,284.917,32.976
2026-02-28T05:35:00+00:00,281.412,32.946
2026-02-28T05:40:00+00:00,281.963,32.894
2026-02-28T05:45:00+00:00,282.798,32.862
2026-02-28T05:50:00+00:00,282.992,32.82
2026-02-28T05:55:00+00:00,283.648,32.8
2026-02-28T06:00:00+00:00,288.616,32.8
2026-02-28T06:05:00+00:00,296.118,32.8
2026-02-28T06:10:00+00:00,301.19,32.825
2026-02-28T06:15:00+00:00,303.274,32.825
2026-02-28T06:20:00+00:00,303.094,32.818
2026-02-28T06:25:00+00:00,305.912,32.834
2026-02-28T06:30:00+00:00,307.121,32.812
2026-02-28T06:35:00+00:00,310.79,32.808
2026-02-28T06:40:00+00:00,311.704,32.858
2026-02-28T06:45:00+00:00,313.016,32.917
2026-02-28T06:50:00+00:00,314.645,32.888
2026-02-28T06:55:00+00:00,315.694,32.888
2026-02-28T07:00:00+00:00,321.642,32.939
2026-02-28T07:05:00+00:00,325.32,32.842
2026-02-28T07:10:00+00:00,330.477,32.896
2026-02-28T07:15:00+00:00,331.74,32.852
2026-02-28T07:20:00+00:00,331.994,32.83
2026-02-28T07:25:00+00:00,334.196,32.836
2026-02-28T07:30:00+00:00,330.716,32.866
2026-02-28T07:35:00+00:00,331.672,32.928
2026-02-28T07:40:00+00:00,333.562,32.884
2026-02-28T07:45:00+00:00,333.966,32.851
2026-02-28T07:50:00+00:00,338.282,32.841
2026-02-28T07:55:00+00:00,341.36,32.804
2026-02-28T08:00:00+00:00,342.24,32.769
2026-02-28T08:05:00+00:00,353.763,32.793
2026-02-28T08:10:00+00:00,357.909,32.769
2026-02-28T08:15:00+00:00,359.722,32.783
2026-02-28T08:20:00+00:00,362.028,32.755
2026-02-28T08:25:00+00:00,367.124,32.698
2026-02-28T08:30:00+00:00,363.846,32.685
2026-02-28T08:35:00+00:00,364.509,32.748
2026-02-28T08:40:00+00:00,359.054,32.787
2026-02-28T08:45:00+00:00,356.6,32.769
2026-02-28T08:50:00+00:00,354.629,32.765
2026-02-28T08:55:00+00:00,352.67,32.741
2026-02-28T09:00:00+00:00,351.55,32.63
2026-02-28T09:05:00+00:00,353.551,32.678
2026-02-28T09:10:00+00:00,354.836,32.719
2026-02-28T09:15:00+00:00,335.196,32.784
2026-02-28T09:20:00+00:00,336.756,32.778
2026-02-28T09:25:00+00:00,335.635,32.8
2026-02-28T09:30:00+00:00,321.369,32.8
2026-02-28T09:35:00+00:00,311.66,32.778
2026-02-28T09:40:00+00:00,300.296,32.8
2026-02-28T09:45:00+00:00,283.768,32.8
2026-02-28T09:50:00+00:00,260.279,32.8
2026-02-28T09:55:00+00:00,242.4,32.811
2026-02-28T10:00:00+00:00,231.438,32.832
2026-02-28T10:05:00+00:00,225.688,32.86
2026-02-28T10:10:00+00:00,221.868,32.83
2026-02-28T10:15:00+00:00,203.957,32.854
2026-02-28T10:20:00+00:00,201.026,32.832
2026-02-28T10:25:00+00:00,197.554,32.826
2026-02-28T10:30:00+00:00,188.204,32.82
2026-02-28T10:35:00+00:00,183.302,32.846
2026-02-28T10:40:00+00:00,210.236,32.889
2026-02-28T10:45:00+00:00,215.962,32.85
2026-02-28T10:50:00+00:00,220.546,32.824
2026-02-28T10:55:00+00:00,233.13,32.824
2026-02-28T11:00:00+00:00,224.392,32.803
2026-02-28T11:05:00+00:00,210.953,32.695
2026-02-28T11:10:00+00:00,187.799,32.618
2026-02-28T11:15:00+00:00,218.839,32.64
2026-02-28T11:20:00+00:00,258.913,32.647
2026-02-28T11:25:00+00:00,223.662,32.694
2026-02-28T11:30:00+00:00,233.248,32.7
2026-02-28T11:35:00+00:00,242.193,32.71
2026-02-28T11:40:00+00:00,289.535,32.708
2026-02-28T11:45:00+00:00,304.076,32.695
2026-02-28T11:50:00+00:00,299.626,32.716
2026-02-28T11:55:00+00:00,299.008,32.698
2026-02-28T12:00:00+00:00,302.178,32.684
2026-02-28T12:05:00+00:00,283.332,32.674
2026-02-28T12:10:00+00:00,271.634,32.758
2026-02-28T12:15:00+00:00,262.694,32.754
2026-02-28T12:20:00+00:00,245.658,32.78
2026-02-28T12:25:00+00:00,209.208,32.784
2026-02-28T12:30:00+00:00,214.19,32.76
2026-02-28T12:35:00+00:00,284.602,32.754
2026-02-28T12:40:00+00:00,279.708,32.79
2026-02-28T12:45:00+00:00,234.137,32.8
2026-02-28T12:50:00+00:00,214.198,32.796
2026-02-28T12:55:00+00:00,163.785,32.769
2026-02-28T13:00:00+00:00,177.752,32.777
2026-02-28T13:05:00+00:00,188.368,32.78
2026-02-28T13:10:00+00:00,166.589,32.814
2026-02-28T13:15:00+00:00,149.437,32.8
2026-02-28T13:20:00+00:00,129.524,32.8
2026-02-28T13:25:00+00:00,146.521,32.829
2026-02-28T13:30:00+00:00,140.704,32.82
2026-02-28T13:35:00+00:00,133.528,32.825
2026-02-28T13:40:00+00:00,129.952,32.894
2026-02-28T13:45:00+00:00,143.978,32.895
2026-02-28T13:50:00+00:00,135.366,32.937
2026-02-28T13:55:00+00:00,189.837,32.957
2026-02-28T14:00:00+00:00,145.502,32.958
2026-02-28T14:05:00+00:00,133.71,32.885
2026-02-28T14:10:00+00:00,143.916,32.848
2026-02-28T14:15:00+00:00,144.448,32.826
2026-02-28T14:20:00+00:00,140.84,32.823
2026-02-28T14:25:00+00:00,140.414,32.852
2026-02-28T14:30:00+00:00,143.423,32.898
2026-02-28T14:35:00+00:00,144.882,32.898
2026-02-28T14:40:00+00:00,148.812,32.909
2026-02-28T14:45:00+00:00,154.239,32.942
2026-02-28T14:50:00+00:00,155.666,32.939
2026-02-28T14:55:00+00:00,160.716,32.976
2026-02-28T15:00:00+00:00,173.54,32.964
2026-02-28T15:05:00+00:00,175.832,32.95
2026-02-28T15:10:00+00:00,183.352,32.93
2026-02-28T15:15:00+00:00,188.577,32.89
2026-02-28T15:20:00+00:00,194.026,32.981
2026-02-28T15:25:00+00:00,197.243,32.993
2026-02-28T15:30:00+00:00,202.572,32.962
2026-02-28T15:35:00+00:00,209.79,32.914
2026-02-28T15:40:00+00:00,216.636,32.834
2026-02-28T15:45:00+00:00,223.635,32.82
2026-02-28T15:50:00+00:00,230.784,32.8
2026-02-28T15:55:00+00:00,237.294,32.804
2026-02-28T16:00:00+00:00,252.33,32.833
2026-02-28T16:05:00+00:00,277.98,32.815
2026-02-28T16:10:00+00:00,290.788,32.77
2026-02-28T16:15:00+00:00,293.513,32.713
2026-02-28T16:20:00+00:00,300.163,32.644
2026-02-28T16:25:00+00:00,319.513,32.622
2026-02-28T16:30:00+00:00,321.616,32.644
2026-02-28T16:35:00+00:00,343.65,32.65
2026-02-28T16:40:00+00:00,350.546,32.613
2026-02-28T16:45:00+00:00,363.546,32.612
2026-02-28T16:50:00+00:00,382.998,32.573
2026-02-28T16:55:00+00:00,388.456,32.508
2026-02-28T17:00:00+00:00,387.89,32.451
2026-02-28T17:05:00+00:00,395.44,32.433
2026-02-28T17:10:00+00:00,404.126,32.479
2026-02-28T17:15:00+00:00,415.215,32.597
2026-02-28T17:20:00+00:00,423.606,32.748
2026-02-28T17:25:00+00:00,429.862,32.772
2026-02-28T17:30:00+00:00,435.617,32.774
2026-02-28T17:35:00+00:00,440.397,32.799
2026-02-28T17:40:00+00:00,445.346,32.781
2026-02-28T17:45:00+00:00,452.161,32.758
2026-02-28T17:50:00+00:00,458.978,32.725
2026-02-28T17:55:00+00:00,464.752,32.695
2026-02-28T18:00:00+00:00,472.396,32.646
2026-02-28T18:05:00+00:00,478.746,32.624
2026-02-28T18:10:00+00:00,485.503,32.62
2026-02-28T18:15:00+00:00,488.763,32.623
2026-02-28T18:20:00+00:00,485.879,32.62
2026-02-28T18:25:00+00:00,484.818,32.641
2026-02-28T18:30:00+00:00,483.288,32.622
2026-02-28T18:35:00+00:00,485.73,32.516
2026-02-28T18:40:00+00:00,485.62,32.506
2026-02-28T18:45:00+00:00,484.1,32.742
2026-02-28T18:50:00+00:00,477.904,32.847
2026-02-28T18:55:00+00:00,476.142,32.92
2026-02-28T19:00:00+00:00,472.018,32.981
2026-02-28T19:05:00+00:00,473.036,32.988
2026-02-28T19:10:00+00:00,468.876,33.011
2026-02-28T19:15:00+00:00,460.596,33.03
2026-02-28T19:20:00+00:00,456.914,33.081
2026-02-28T19:25:00+00:00,456.477,33.104
2026-02-28T19:30:00+00:00,453.494,33.11
2026-02-28T19:35:00+00:00,447.604,33.106
2026-02-28T19:40:00+00:00,446.465,33.116
2026-02-28T19:45:00+00:00,444.607,33.174
2026-02-28T19:50:00+00:00,440.869,33.19
2026-02-28T19:55:00+00:00,440.542,33.219
2026-02-28T20:00:00+00:00,433.067,33.325
2026-02-28T20:05:00+00:00,427.93,33.228
2026-02-28T20:10:00+00:00,425.801,33.23
2026-02-28T20:15:00+00:00,421.499,33.294
2026-02-28T20:20:00+00:00,416.909,33.322
2026-02-28T20:25:00+00:00,410.032,33.417
2026-02-28T20:30:00+00:00,411.795,33.232
2026-02-28T20:35:00+00:00,410.066,33.222
2026-02-28T20:40:00+00:00,407.306,33.15
2026-02-28T20:45:00+00:00,406.63,33.177
2026-02-28T20:50:00+00:00,401.77,33.179
2026-02-28T20:55:00+00:00,399.427,33.133
2026-02-28T21:00:00+00:00,395.246,33.084
2026-02-28T21:05:00+00:00,393.148,33.174
2026-02-28T21:10:00+00:00,392.314,33.244
2026-02-28T21:15:00+00:00,384.656,33.213
2026-02-28T21:20:00+00:00,381.565,33.1
2026-02-28T21:25:00+00:00,378.65,33.138
2026-02-28T21:30:00+00:00,371.318,33.183
2026-02-28T21:35:00+00:00,366.802,33.214
2026-02-28T21:40:00+00:00,365.298,33.27
2026-02-28T21:45:00+00:00,362.52,33.303
2026-02-28T21:50:00+00:00,359.554,33.329
2026-02-28T21:55:00+00:00,357.507,33.384
2026-02-28T22:00:00+00:00,355.586,33.376
2026-02-28T22:05:00+00:00,351.712,33.301
2026-02-28T22:10:00+00:00,349.052,33.364
2026-02-28T22:15:00+00:00,347.797,33.376
2026-02-28T22:20:00+00:00,341.49,33.302
2026-02-28T22:25:00+00:00,338.652,33.225
2026-02-28T22:30:00+00:00,334.248,33.212
2026-02-28T22:35:00+00:00,330.504,33.231
2026-02-28T22:40:00+00:00,330.821,33.24
2026-02-28T22:45:00+00:00,328.518,33.307
2026-02-28T22:50:00+00:00,324.355,33.308
2026-02-28T22:55:00+00:00,322.722,33.302
2026-02-28T23:00:00+00:00,319.637,33.388
2026-02-28T23:05:00+00:00,315.775,33.149
2026-02-28T23:10:00+00:00,312.193,32.976
2026-02-28T23:15:00+00:00,311.436,33.018
2026-02-28T23:20:00+00:00,307.211,33.132
2026-02-28T23:25:00+00:00,302.956,33.2
2026-02-28T23:30:00+00:00,299.299,33.178
2026-02-28T23:35:00+00:00,307.476,33.09
2026-02-28T23:40:00+00:00,307.765,33.022
2026-02-28T23:45:00+00:00,306.57,33.016
2026-02-28T23:50:00+00:00,303.65,33.027
2026-02-28T23:55:00+00:00,300.458,33.062
2026-03-01T00:00:00+00:00,298.655,33.108
2026-03-01T00:05:00+00:00,309.668,32.978
2026-03-01T00:10:00+00:00,314.871,32.95
2026-03-01T00:15:00+00:00,314.661,32.93
2026-03-01T00:20:00+00:00,314.542,32.974
2026-03-01T00:25:00+00:00,316.066,32.99
2026-03-01T00:30:00+00:00,315.54,32.968
2026-03-01T00:35:00+00:00,330.884,32.866
2026-03-01T00:40:00+00:00,341.146,32.806
2026-03-01T00:45:00+00:00,343.992,32.766
2026-03-01T00:50:00+00:00,341.232,32.783
2026-03-01T00:55:00+00:00,343.072,32.819
2026-03-01T01:00:00+00:00,340.013,32.84
2026-03-01T01:05:00+00:00,340.685,32.816
2026-03-01T01:10:00+00:00,340.69,32.867
2026-03-01T01:15:00+00:00,341.076,32.919
2026-03-01T01:20:00+00:00,336.982,32.948
2026-03-01T01:25:00+00:00,333.822,32.981
2026-03-01T01:30:00+00:00,331.328,32.981
2026-03-01T01:35:00+00:00,327.774,32.986
2026-03-01T01:40:00+00:00,328.086,33.0
2026-03-01T01:45:00+00:00,326.298,33.0
2026-03-01T01:50:00+00:00,325.893,33.0
2026-03-01T01:55:00+00:00,324.398,33.004
2026-03-01T02:00:00+00:00,321.68,33.03
2026-03-01T02:05:00+00:00,326.72,32.976
2026-03-01T02:10:00+00:00,325.359,32.998
2026-03-01T02:15:00+00:00,323.755,33.0
2026-03-01T02:20:00+00:00,323.16,33.028
2026-03-01T02:25:00+00:00,321.258,33.122
2026-03-01T02:30:00+00:00,316.542,33.197
2026-03-01T02:35:00+00:00,316.674,33.283
2026-03-01T02:40:00+00:00,316.652,33.295
2026-03-01T02:45:00+00:00,314.417,33.311
2026-03-01T02:50:00+00:00,312.446,33.311
2026-03-01T02:55:00+00:00,310.739,33.3
2026-03-01T03:00:00+00:00,308.502,33.362
2026-03-01T03:05:00+00:00,310.442,32.95
2026-03-01T03:10:00+00:00,311.965,32.576
2026-03-01T03:15:00+00:00,310.546,32.609
2026-03-01T03:20:00+00:00,309.072,32.642
2026-03-01T03:25:00+00:00,307.459,32.666
2026-03-01T03:30:00+00:00,304.162,32.635
2026-03-01T03:35:00+00:00,301.751,32.6
2026-03-01T03:40:00+00:00,298.634,32.6
2026-03-01T03:45:00+00:00,299.352,32.614
2026-03-01T03:50:00+00:00,296.938,32.639
2026-03-01T03:55:00+00:00,293.596,32.62
2026-03-01T04:00:00+00:00,292.199,32.662
2026-03-01T04:05:00+00:00,292.098,32.714
2026-03-01T04:10:00+00:00,292.402,32.695
2026-03-01T04:15:00+00:00,292.136,32.723
2026-03-01T04:20:00+00:00,289.802,32.784
2026-03-01T04:25:00+00:00,290.94,32.774
2026-03-01T04:30:00+00:00,288.216,32.755
2026-03-01T04:35:00+00:00,288.928,32.694
2026-03-01T04:40:00+00:00,286.665,32.705
2026-03-01T04:45:00+00:00,286.838,32.694
2026-03-01T04:50:00+00:00,285.946,32.688
